,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1393,0.49,0.607,0.009,0.23,0.6588,0.5004000000000001,0.439,0.549,2
1394,0.482,0.554,0.01,0.278,0.3996,0.30600000000000005,0.439,0.549,1
1395,0.474,0.546,0.01,0.278,0.2772,0.1566,0.423,0.532,1
1396,0.456,0.531,0.01,0.262,0.3546,0.2682,0.439,0.48,1
1397,0.469,0.575,0.01,0.185,0.5868,0.4626,0.423,0.549,2
1398,0.467,0.603,0.009,0.141,0.3222,0.2682,0.423,0.549,2
1399,0.532,0.67,0.007,0.109,0.7164,0.5724,0.469,0.601,2
1400,0.52,0.619,0.003,0.206,1.0,1.0,0.545,0.549,2
1401,0.482,0.51,0.009,0.294,0.7218,0.9972000000000001,0.53,0.498,1
1402,0.52,0.581,0.01,0.302,0.3294,0.35100000000000003,0.484,0.583,1
1403,0.5,0.59,0.009,0.218,0.3024,0.35100000000000003,0.561,0.498,1
1404,0.554,0.634,0.007,0.278,0.4194,0.6912,0.606,0.566,1
1405,0.496,0.584,0.008,0.266,0.567,0.42479999999999996,0.53,0.532,1
1406,0.56,0.645,0.006,0.27,0.45720000000000005,0.5346,0.515,0.583,1
1407,0.535,0.627,0.008,0.238,0.24480000000000002,0.19440000000000002,0.622,0.532,1
1408,0.632,0.675,0.006,0.278,0.8262,0.6912,0.606,0.669,1
1409,0.463,0.507,0.009,0.319,0.6912,0.6192,0.469,0.48,1
1410,0.445,0.51,0.01,0.306,0.19440000000000002,0.234,0.454,0.463,1
1411,0.502,0.571,0.009,0.286,0.47700000000000004,0.42479999999999996,0.576,0.515,1
1412,0.62,0.639,0.007,0.29,0.5868,0.5724,0.622,0.652,1
1413,0.597,0.623,0.008,0.294,0.46440000000000003,0.5724,0.561,0.583,1
1414,0.539,0.573,0.009,0.278,0.5094,0.6534,0.576,0.515,1
1415,0.607,0.645,0.007,0.278,0.4446,0.4626,0.591,0.601,1
1416,0.566,0.554,0.008,0.278,0.19440000000000002,0.19440000000000002,0.622,0.566,1
1417,0.597,0.631,0.008,0.278,0.21239999999999998,0.30600000000000005,0.668,0.583,1
1418,0.602,0.724,0.007,0.145,0.21239999999999998,0.19440000000000002,0.591,0.601,2
1419,0.704,0.82,0.005,0.222,0.5544,0.5724,0.683,0.738,1
1420,0.613,0.663,0.007,0.278,0.46440000000000003,0.5346,0.622,0.601,2
1421,0.585,0.647,0.009,0.29,0.45720000000000005,0.5346,0.668,0.583,1
1422,0.644,0.728,0.007,0.278,0.3798,0.2682,0.591,0.652,1
1423,0.602,0.725,0.006,0.157,0.2646,0.234,0.606,0.652,1
1424,0.655,0.782,0.006,0.181,0.3222,0.35100000000000003,0.637,0.686,1
1425,0.599,0.738,0.006,0.21,0.40680000000000005,0.4626,0.576,0.618,2
1426,0.466,0.558,0.007,0.254,0.6138000000000001,0.5004000000000001,0.439,0.515,1
1427,0.421,0.502,0.009,0.278,0.2844,0.42479999999999996,0.439,0.429,1
1428,0.433,0.486,0.01,0.278,0.31679999999999997,0.35100000000000003,0.515,0.429,1
1429,0.458,0.526,0.01,0.278,0.3222,0.2682,0.484,0.463,1
1430,0.464,0.505,0.012,0.278,0.3294,0.2682,0.484,0.463,1
1431,0.451,0.472,0.011,0.278,0.3492,0.3852,0.515,0.429,1
1432,0.466,0.513,0.01,0.278,0.21960000000000002,0.1566,0.53,0.48,1
1433,0.504,0.564,0.01,0.278,0.2898,0.35100000000000003,0.53,0.515,1
1434,0.499,0.578,0.01,0.278,0.31679999999999997,0.3852,0.576,0.48,1
1435,0.496,0.577,0.01,0.278,0.3996,0.5004000000000001,0.5,0.498,1
1436,0.496,0.504,0.01,0.278,0.5814,0.8874,0.484,0.498,1
1437,0.453,0.496,0.009,0.278,0.5346,0.5346,0.5,0.429,1
1438,0.508,0.568,0.005,0.278,0.6516,0.6534,0.469,0.566,1
1439,0.372,0.426,0.009,0.298,0.891,0.6912,0.423,0.412,1
1440,0.274,0.345,0.011,0.238,0.6479,0.4484,0.255,0.326,1
1441,0.198,0.299,0.011,0.274,0.9329000000000001,0.6897,0.179,0.275,1
1442,0.169,0.237,0.013,0.278,0.5851999999999999,0.4484,0.194,0.189,1
1443,0.236,0.285,0.012,0.278,0.4161,0.37050000000000005,0.271,0.257,1
1444,0.268,0.313,0.012,0.278,0.36860000000000004,0.4484,0.332,0.292,1
1445,0.322,0.369,0.01,0.278,0.44270000000000004,0.37050000000000005,0.439,0.309,1
1446,0.376,0.454,0.009,0.278,0.5111,0.6042000000000001,0.393,0.395,1
1447,0.445,0.512,0.007,0.278,0.4693,0.4883,0.454,0.463,1
1448,0.41,0.505,0.008,0.319,0.43510000000000004,0.8112999999999999,0.439,0.429,2
1449,0.374,0.41,0.008,0.323,1.0,1.0,0.439,0.36,1
1450,0.232,0.316,0.01,0.222,0.6669,0.5643,0.225,0.292,1
1451,0.182,0.313,0.01,0.266,0.4161,0.32300000000000006,0.225,0.189,1
1452,0.242,0.365,0.01,0.21,0.627,0.5282,0.209,0.309,1
1453,0.23,0.365,0.009,0.089,0.8436,0.8873,0.209,0.309,1
1454,0.16,0.276,0.01,0.173,1.0,0.8873,0.179,0.206,1
1455,0.096,0.203,0.011,0.274,0.8778,0.7714000000000001,0.103,0.137,1
1456,0.178,0.306,0.01,0.246,0.532,0.5282,0.316,0.12,1
1457,0.359,0.477,0.009,0.27,0.6479,0.9367,0.408,0.292,1
1458,0.184,0.283,0.011,0.258,0.4503,0.5643,0.164,0.257,1
1459,0.231,0.351,0.009,0.246,0.627,0.7296,0.225,0.309,1
1460,0.135,0.243,0.011,0.278,0.6745,0.6897,0.194,0.154,1
1461,0.338,0.424,0.007,0.278,0.5111,0.4883,0.484,0.326,1
1462,0.398,0.528,0.006,0.242,0.5452999999999999,0.6536,0.439,0.36,1
1463,0.177,0.298,0.01,0.258,0.627,0.6536,0.194,0.223,1
1464,0.253,0.375,0.01,0.278,0.25270000000000004,0.1653,0.347,0.275,1
1465,0.411,0.531,0.007,0.274,0.4636,0.2831,0.423,0.446,1
1466,0.493,0.591,0.007,0.331,0.4218,0.5282,0.469,0.498,1
1467,0.469,0.525,0.006,0.25,0.4769,0.5282,0.469,0.515,2
1468,0.453,0.365,0.007,0.278,1.0,0.8873,0.423,0.498,2
1469,0.446,0.482,0.007,0.278,0.4161,0.32300000000000006,0.423,0.498,1
1470,0.422,0.53,0.007,0.278,0.2869,0.2831,0.423,0.463,1
1471,0.45,0.567,0.006,0.25,0.4294,0.5282,0.439,0.48,2
1472,0.44,0.559,0.006,0.121,0.8645,0.8873,0.393,0.515,2
1473,0.41,0.523,0.007,0.153,0.9119999999999999,0.7296,0.347,0.48,2
1474,0.405,0.514,0.008,0.198,0.5452999999999999,0.6042000000000001,0.347,0.48,2
1475,0.352,0.419,0.011,0.266,0.5111,0.4883,0.332,0.378,1
1476,0.407,0.501,0.009,0.254,0.6403000000000001,0.6042000000000001,0.439,0.446,1
1477,0.481,0.571,0.007,0.258,0.7296,0.5282,0.484,0.532,1
1478,0.403,0.47,0.01,0.278,0.5452999999999999,0.4883,0.377,0.446,1
1479,0.406,0.487,0.011,0.258,0.2242,0.2831,0.454,0.412,1
1480,0.411,0.495,0.011,0.242,0.4693,0.37050000000000005,0.408,0.446,1
1481,0.46,0.512,0.01,0.266,0.6137,0.5282,0.393,0.532,2
1482,0.457,0.577,0.008,0.097,0.4503,0.40659999999999996,0.423,0.532,2
1483,0.487,0.51,0.007,0.319,0.7011000000000001,0.6536,0.515,0.48,2
1484,0.545,0.547,0.005,0.278,0.8037,1.0,0.561,0.583,2
1485,0.46,0.509,0.009,0.278,0.6612,1.0,0.469,0.446,1
1486,0.583,0.571,0.007,0.286,0.8778,0.7714000000000001,0.622,0.583,1
1487,0.486,0.54,0.008,0.286,0.3534,0.4484,0.515,0.48,1
1488,0.508,0.575,0.007,0.278,0.5168,0.40659999999999996,0.5,0.532,2
1489,0.54,0.624,0.006,0.254,0.5035000000000001,0.40659999999999996,0.606,0.549,1
1490,0.566,0.551,0.008,0.278,0.4009,0.7296,0.561,0.532,1
1491,0.62,0.628,0.006,0.282,0.6954,0.8112999999999999,0.744,0.601,2
1492,0.503,0.582,0.005,0.214,1.0,1.0,0.561,0.429,2
1493,0.396,0.411,0.01,0.278,1.0,1.0,0.377,0.446,1
1494,0.397,0.398,0.012,0.278,0.6745,0.6897,0.454,0.395,1
1495,0.501,0.501,0.009,0.278,0.5377,0.4484,0.622,0.48,1
1496,0.578,0.546,0.006,0.278,0.532,0.4883,0.576,0.583,1
1497,0.456,0.493,0.008,0.278,0.9671000000000001,0.7296,0.484,0.498,1
1498,0.393,0.475,0.008,0.258,0.3534,0.4484,0.393,0.412,1
1499,0.432,0.526,0.007,0.165,0.627,0.4883,0.393,0.515,2
1500,0.375,0.481,0.009,0.177,0.5928,0.4883,0.347,0.412,1
1501,0.398,0.51,0.01,0.085,0.5244000000000001,0.37050000000000005,0.347,0.48,1
1502,0.355,0.443,0.012,0.27,0.29259999999999997,0.2052,0.347,0.378,1
1503,0.36,0.447,0.01,0.177,1.0,0.4047,0.316,0.429,1
1504,0.392,0.495,0.008,0.149,0.7087,0.6042000000000001,0.347,0.463,1
1505,0.406,0.49,0.009,0.258,0.5111,0.40659999999999996,0.408,0.446,1
1506,0.414,0.502,0.009,0.181,0.3477,0.4883,0.439,0.395,1
1507,0.519,0.586,0.007,0.258,0.6061000000000001,0.4484,0.469,0.583,1
1508,0.484,0.582,0.006,0.222,0.4769,0.6897,0.454,0.532,2
1509,0.489,0.53,0.007,0.278,0.6403000000000001,0.5643,0.5,0.515,1
1510,0.534,0.54,0.007,0.278,0.2109,0.2052,0.622,0.498,1
1511,0.559,0.593,0.007,0.27,0.9196,0.8873,0.606,0.549,2
1512,0.408,0.427,0.009,0.278,0.6801999999999999,0.7714000000000001,0.408,0.412,1
1513,0.487,0.449,0.007,0.278,0.7296,0.7296,0.545,0.515,1
1514,0.508,0.523,0.007,0.274,0.7695000000000001,0.6536,0.515,0.549,1
1515,0.429,0.491,0.011,0.226,0.8037,0.6042000000000001,0.408,0.48,2
1516,0.398,0.444,0.012,0.278,0.6801999999999999,0.6897,0.423,0.429,1
1517,0.418,0.503,0.008,0.105,1.0,1.0,0.408,0.48,2
1518,0.393,0.479,0.008,0.234,0.8246,0.6536,0.362,0.446,1
1519,0.393,0.474,0.009,0.278,0.4294,0.32300000000000006,0.362,0.446,1
1520,0.403,0.48,0.011,0.274,0.45599999999999996,0.32300000000000006,0.377,0.446,1
1521,0.404,0.449,0.011,0.278,0.5111,0.40659999999999996,0.362,0.463,1
1522,0.421,0.479,0.01,0.27,0.6137,0.4883,0.408,0.463,1
1523,0.435,0.461,0.01,0.278,0.4085,0.40659999999999996,0.454,0.446,1
1524,0.51,0.497,0.008,0.278,0.5851999999999999,0.5643,0.622,0.48,1
1525,0.605,0.59,0.006,0.323,0.532,0.6042000000000001,0.668,0.532,1
1526,0.656,0.599,0.006,0.278,0.9671000000000001,1.0,0.713,0.652,1
1527,0.522,0.478,0.011,0.278,0.6536,0.5643,0.53,0.515,1
1528,0.528,0.509,0.011,0.278,0.31920000000000004,0.32300000000000006,0.53,0.532,1
1529,0.556,0.512,0.01,0.278,0.3952,0.6042000000000001,0.622,0.515,1
1530,0.537,0.512,0.01,0.278,0.4902,0.5643,0.561,0.515,1
1531,0.492,0.513,0.009,0.198,0.4978,0.40659999999999996,0.515,0.532,2
1532,0.482,0.548,0.009,0.218,0.3059,0.247,0.515,0.48,1
1533,0.512,0.496,0.009,0.278,0.4218,0.4484,0.53,0.515,1
1534,0.489,0.438,0.011,0.278,0.4161,0.2831,0.5,0.446,1
1535,0.531,0.456,0.01,0.278,0.44270000000000004,0.6536,0.576,0.515,1
1536,0.562,0.533,0.008,0.278,0.8778,0.7714000000000001,0.561,0.549,2
1537,0.613,0.641,0.008,0.27,0.8303,0.6536,0.591,0.652,2
1538,0.622,0.554,0.01,0.31,0.3135,0.4484,0.683,0.583,1
1539,0.68,0.623,0.008,0.278,0.7429000000000001,0.9367,0.713,0.618,1
1540,0.718,0.711,0.006,0.278,1.0,0.7296,0.683,0.772,1
1541,0.733,0.755,0.004,0.278,0.8303,0.6897,0.774,0.721,1
1542,0.58,0.614,0.006,0.278,0.7144,0.5643,0.652,0.601,1
1543,0.565,0.671,0.006,0.198,0.5586,0.5282,0.53,0.635,2
1544,0.56,0.599,0.007,0.278,0.34009999999999996,0.40659999999999996,0.622,0.532,1
1545,0.628,0.665,0.006,0.25,0.8986999999999999,0.8474,0.606,0.652,2
1546,0.596,0.637,0.007,0.319,0.9253,1.0,0.622,0.601,2
1547,0.698,0.688,0.008,0.339,0.4693,0.32300000000000006,0.744,0.686,1
1548,0.731,0.695,0.005,0.282,0.6878,0.8474,0.729,0.755,2
1549,0.611,0.692,0.004,0.27,0.8112999999999999,0.6897,0.652,0.652,2
1550,0.615,0.656,0.005,0.27,1.0,0.7296,0.652,0.652,2
1551,0.585,0.6,0.007,0.278,1.0,1.0,0.576,0.618,1
1552,0.613,0.615,0.01,0.278,0.3059,0.37050000000000005,0.652,0.566,1
1553,0.681,0.654,0.009,0.278,0.6061000000000001,0.5643,0.637,0.704,2
1554,0.641,0.74,0.007,0.161,0.5643,0.5282,0.606,0.686,2
1555,0.536,0.616,0.007,0.19,1.0,1.0,0.5,0.583,2
1556,0.475,0.58,0.007,0.234,1.0,0.9367,0.439,0.549,2
1557,0.504,0.579,0.009,0.254,0.9671000000000001,0.7296,0.515,0.549,1
1558,0.571,0.58,0.009,0.31,0.1976,0.2831,0.637,0.532,1
1559,0.658,0.605,0.008,0.306,0.5795,0.6536,0.652,0.635,1
1560,0.711,0.662,0.007,0.278,0.4503,0.6897,0.729,0.721,2
1561,0.716,0.741,0.005,0.278,0.4161,0.6042000000000001,0.713,0.704,2
1562,0.631,0.732,0.005,0.25,0.8588,0.6536,0.591,0.686,2
1563,0.55,0.636,0.009,0.278,0.8986999999999999,0.6897,0.5,0.601,2
1564,0.616,0.684,0.011,0.278,0.3819,0.37050000000000005,0.591,0.669,1
1565,0.649,0.667,0.009,0.278,0.6137,0.6042000000000001,0.591,0.704,2
1566,0.631,0.742,0.007,0.206,0.4902,0.37050000000000005,0.591,0.686,2
1567,0.632,0.758,0.006,0.081,0.7486,0.6536,0.561,0.704,2
1568,0.631,0.743,0.008,0.157,0.5643,0.5282,0.576,0.704,2
1569,0.69,0.695,0.01,0.323,0.4693,0.4484,0.683,0.721,1
1570,0.698,0.631,0.01,0.323,0.4636,0.40659999999999996,0.683,0.669,1
1571,0.706,0.652,0.009,0.339,0.3952,0.40659999999999996,0.698,0.669,1
1572,0.708,0.69,0.008,0.278,0.6669,0.6536,0.652,0.738,2
1573,0.753,0.787,0.005,0.278,0.9671000000000001,0.7714000000000001,0.744,0.789,2
1574,0.757,0.818,0.003,0.278,1.0,0.9367,0.729,0.806,2
1575,0.66,0.766,0.002,0.262,0.7562,0.8474,0.637,0.721,2
1576,0.618,0.716,0.004,0.266,1.0,0.7714000000000001,0.545,0.704,2
1577,0.61,0.704,0.005,0.27,0.8112999999999999,0.5643,0.576,0.669,2
1578,0.654,0.714,0.007,0.278,0.4161,0.4883,0.652,0.652,1
1579,0.711,0.754,0.007,0.278,0.6479,0.7714000000000001,0.759,0.686,2
1580,0.789,0.833,0.006,0.278,0.8778,0.6897,0.744,0.841,2
1581,0.701,0.757,0.007,0.278,0.6327,0.5643,0.698,0.704,2
1582,0.685,0.714,0.008,0.278,0.5111,0.5282,0.683,0.704,2
1583,0.699,0.681,0.008,0.278,0.29259999999999997,0.2052,0.729,0.652,1
1584,0.707,0.783,0.007,0.242,0.6801999999999999,0.5282,0.683,0.755,2
1585,0.75,0.835,0.007,0.242,0.4978,0.5643,0.713,0.789,2
1586,0.829,0.919,0.006,0.226,0.6403000000000001,0.6897,0.805,0.824,2
1587,0.757,0.809,0.007,0.266,0.7904,0.7714000000000001,0.744,0.772,2
1588,0.709,0.73,0.009,0.294,0.3952,0.37050000000000005,0.729,0.686,2
1589,0.774,0.775,0.008,0.294,0.6479,0.6897,0.759,0.755,1
1590,0.785,0.833,0.007,0.27,0.6801999999999999,0.6042000000000001,0.744,0.824,2
1591,0.786,0.845,0.007,0.214,0.5244000000000001,0.5282,0.744,0.824,2
1592,0.801,0.819,0.008,0.278,0.25270000000000004,0.37050000000000005,0.79,0.789,1
1593,0.753,0.807,0.008,0.266,0.7827999999999999,0.7714000000000001,0.744,0.806,2
1594,0.744,0.748,0.008,0.278,0.4978,0.5643,0.698,0.755,1
1595,0.744,0.724,0.008,0.278,0.5111,0.5282,0.698,0.738,1
1596,0.75,0.669,0.008,0.31,0.27169999999999994,0.2831,0.744,0.704,1
1597,0.814,0.743,0.008,0.31,0.361,0.37050000000000005,0.835,0.755,1
1598,0.856,0.789,0.008,0.278,0.4218,0.37050000000000005,0.82,0.841,1
1599,0.846,0.816,0.008,0.278,0.4902,0.4484,0.805,0.824,1
1600,0.841,0.877,0.008,0.278,0.516,0.726,0.805,0.858,2
1601,0.787,0.881,0.007,0.25,0.56,0.514,0.713,0.841,2
1602,0.777,0.864,0.006,0.266,0.666,0.636,0.729,0.824,2
1603,0.731,0.792,0.008,0.278,0.416,0.688,0.729,0.721,1
1604,0.784,0.841,0.008,0.278,0.594,0.594,0.744,0.806,2
1605,0.846,0.912,0.007,0.266,0.71,0.594,0.82,0.892,2
1606,0.893,0.93,0.006,0.278,0.818,0.594,0.82,0.944,2
1607,0.893,0.9,0.006,0.278,0.838,0.688,0.82,0.927,1
1608,0.857,0.787,0.007,0.278,0.402,0.514,0.851,0.806,1
1609,0.894,0.909,0.007,0.278,0.746,0.636,0.835,0.875,1
1610,0.88,0.912,0.007,0.278,0.774,0.636,0.835,0.909,2
1611,0.797,0.881,0.007,0.27,0.394,0.726,0.744,0.824,2
1612,0.772,0.885,0.008,0.206,0.33,0.34,0.713,0.824,2
1613,0.787,0.86,0.008,0.27,0.452,0.298,0.744,0.806,1
1614,0.805,0.854,0.009,0.278,0.422,0.514,0.744,0.841,2
1615,0.764,0.748,0.009,0.278,0.402,0.472,0.729,0.755,1
1616,0.69,0.717,0.009,0.278,0.488,0.298,0.713,0.704,2
1617,0.661,0.731,0.01,0.278,0.372,0.39,0.652,0.704,2
1618,0.707,0.712,0.01,0.278,0.266,0.216,0.683,0.686,1
1619,0.732,0.732,0.009,0.278,0.624,0.594,0.698,0.738,1
1620,0.738,0.808,0.009,0.274,0.696,0.514,0.683,0.806,1
1621,0.78,0.853,0.009,0.23,0.56,0.472,0.759,0.824,1
1622,0.82,0.884,0.008,0.254,0.524,0.514,0.805,0.824,1
1623,0.813,0.907,0.007,0.202,0.796,0.688,0.79,0.875,2
1624,0.804,0.893,0.006,0.238,0.452,0.768,0.79,0.824,2
1625,0.862,0.901,0.007,0.226,0.236,0.298,0.805,0.858,1
1626,0.865,0.916,0.007,0.278,0.494,0.594,0.805,0.858,1
1627,0.857,0.912,0.006,0.278,0.53,0.472,0.82,0.858,1
1628,0.842,0.922,0.006,0.258,0.474,0.636,0.805,0.858,2
1629,0.802,0.86,0.006,0.278,0.552,0.726,0.744,0.841,1
1630,0.718,0.798,0.008,0.278,0.358,0.428,0.698,0.755,2
1631,0.73,0.826,0.007,0.262,0.402,0.34,0.713,0.772,2
1632,0.774,0.853,0.006,0.234,0.344,0.428,0.774,0.806,2
1633,0.827,0.905,0.006,0.25,0.494,0.726,0.805,0.824,2
1634,0.916,0.964,0.006,0.278,0.824,0.768,0.866,0.944,2
1635,0.921,0.952,0.007,0.278,0.824,0.636,0.866,0.944,1
1636,0.922,0.952,0.007,0.278,0.71,0.556,0.881,0.944,1
1637,0.852,0.857,0.009,0.27,0.552,0.726,0.851,0.858,2
1638,0.843,0.862,0.009,0.278,0.322,0.298,0.79,0.858,1
1639,0.897,0.921,0.007,0.278,0.594,0.514,0.881,0.892,1
1640,0.864,0.892,0.007,0.262,0.502,0.594,0.851,0.858,2
1641,0.777,0.788,0.009,0.278,0.624,0.556,0.744,0.806,1
1642,0.775,0.794,0.01,0.278,0.172,0.216,0.744,0.772,1
1643,0.802,0.818,0.009,0.278,0.294,0.34,0.759,0.806,1
1644,0.83,0.838,0.008,0.278,0.516,0.428,0.82,0.824,1
1645,0.875,0.899,0.007,0.278,0.66,0.514,0.835,0.858,1
1646,0.92,0.927,0.007,0.278,0.796,0.726,0.851,0.927,1
1647,0.863,0.917,0.007,0.262,0.53,0.472,0.805,0.892,2
1648,0.841,0.932,0.009,0.278,0.33,0.298,0.774,0.875,1
1649,0.889,0.958,0.008,0.27,0.48,0.34,0.835,0.909,2
1650,0.911,0.965,0.008,0.278,0.416,0.34,0.866,0.944,2
1651,0.907,0.951,0.007,0.278,0.444,0.726,0.881,0.927,2
1652,0.94,0.951,0.007,0.278,0.408,0.298,0.897,0.944,1
1653,0.944,0.96,0.008,0.278,0.438,0.39,0.881,0.944,1
1654,0.905,0.968,0.007,0.278,0.358,0.34,0.851,0.961,2
1655,0.913,0.985,0.007,0.278,0.33,0.216,0.881,0.927,1
1656,0.951,0.978,0.007,0.278,0.466,0.428,0.897,0.944,1
1657,0.913,0.967,0.007,0.274,0.358,0.298,0.851,0.944,2
1658,0.901,0.995,0.008,0.238,0.316,0.34,0.881,0.944,1
1659,0.925,0.979,0.007,0.278,0.308,0.216,0.881,0.944,1
1660,0.948,0.996,0.006,0.278,0.352,0.298,0.912,0.944,1
1661,0.953,0.953,0.005,0.278,0.408,0.428,0.897,0.961,2
1662,0.893,0.936,0.006,0.278,0.538,0.556,0.866,0.909,2
1663,0.812,0.843,0.009,0.278,0.516,0.39,0.79,0.824,1
1664,0.775,0.839,0.01,0.274,0.394,0.34,0.713,0.824,2
1665,0.769,0.85,0.01,0.278,0.236,0.26,0.744,0.789,1
1666,0.835,0.892,0.009,0.266,0.344,0.34,0.79,0.858,1
1667,0.806,0.806,0.009,0.278,0.222,0.26,0.79,0.789,1
1668,0.796,0.87,0.008,0.254,0.358,0.514,0.744,0.841,2
1669,0.838,0.933,0.007,0.23,0.566,0.636,0.774,0.875,2
1670,0.826,0.901,0.008,0.278,0.344,0.298,0.774,0.858,1
1671,0.841,0.908,0.007,0.278,0.48,0.472,0.82,0.824,1
1672,0.895,0.918,0.007,0.278,0.244,0.26,0.835,0.875,1
1673,0.836,0.899,0.007,0.27,0.444,0.514,0.835,0.841,2
1674,0.868,0.928,0.006,0.278,0.574,0.514,0.82,0.892,2
1675,0.779,0.811,0.007,0.278,0.896,0.768,0.82,0.806,1
1676,0.75,0.817,0.009,0.254,0.302,0.39,0.744,0.738,1
1677,0.803,0.849,0.008,0.278,0.638,0.636,0.805,0.806,1
1678,0.879,0.912,0.008,0.278,0.53,0.514,0.835,0.892,2
1679,0.87,0.902,0.009,0.278,0.316,0.298,0.82,0.841,1
1680,0.864,0.911,0.008,0.266,0.588,0.688,0.805,0.858,2
1681,0.806,0.838,0.008,0.278,0.53,0.39,0.774,0.824,1
1682,0.795,0.864,0.009,0.262,0.352,0.34,0.774,0.789,1
1683,0.826,0.885,0.008,0.278,0.48,0.39,0.79,0.824,1
1684,0.841,0.888,0.007,0.278,0.452,0.34,0.79,0.858,1
1685,0.827,0.868,0.007,0.258,0.538,0.556,0.774,0.841,1
1686,0.798,0.821,0.007,0.278,0.516,0.39,0.759,0.806,1
1687,0.804,0.866,0.008,0.254,0.272,0.26,0.774,0.789,1
1688,0.843,0.898,0.007,0.262,0.422,0.39,0.82,0.858,2
1689,0.853,0.92,0.008,0.21,0.258,0.26,0.835,0.841,1
1690,0.879,0.928,0.008,0.262,0.244,0.216,0.851,0.858,1
1691,0.891,0.944,0.008,0.278,0.294,0.216,0.82,0.927,1
1692,0.853,0.906,0.008,0.278,0.646,0.428,0.79,0.892,1
1693,0.824,0.848,0.008,0.278,0.682,0.472,0.805,0.841,1
1694,0.861,0.883,0.007,0.278,0.574,0.472,0.851,0.875,2
1695,0.883,0.892,0.007,0.278,0.488,0.472,0.866,0.875,1
1696,0.881,0.907,0.007,0.278,0.552,0.556,0.851,0.875,1
1697,0.823,0.893,0.007,0.23,0.488,0.34,0.805,0.875,2
1698,0.769,0.833,0.008,0.246,0.494,0.428,0.729,0.772,2
1699,0.77,0.812,0.008,0.278,0.416,0.514,0.759,0.755,1
1700,0.843,0.866,0.006,0.278,0.638,0.514,0.866,0.824,1
1701,0.799,0.775,0.008,0.278,0.788,0.636,0.835,0.772,2
1702,0.729,0.697,0.008,0.278,0.458,0.514,0.713,0.721,1
1703,0.734,0.745,0.007,0.278,0.216,0.216,0.759,0.686,1
1704,0.784,0.809,0.007,0.278,0.422,0.514,0.744,0.772,1
1705,0.756,0.796,0.008,0.274,0.688,0.636,0.698,0.789,2
1706,0.701,0.645,0.009,0.278,0.682,0.688,0.668,0.669,1
1707,0.7,0.657,0.009,0.278,0.372,0.428,0.683,0.686,1
1708,0.656,0.64,0.009,0.278,0.222,0.34,0.683,0.618,1
1709,0.695,0.685,0.01,0.278,0.236,0.26,0.729,0.669,1
1710,0.711,0.702,0.009,0.278,0.366,0.39,0.729,0.704,1
1711,0.749,0.752,0.008,0.278,0.43,0.428,0.79,0.721,1
1712,0.72,0.817,0.007,0.222,0.38,0.514,0.713,0.755,2
1713,0.654,0.694,0.009,0.278,0.566,0.556,0.591,0.686,2
1714,0.6,0.621,0.01,0.278,0.23,0.216,0.637,0.583,1
1715,0.681,0.69,0.009,0.278,0.33,0.39,0.759,0.618,1
1716,0.746,0.747,0.007,0.278,0.302,0.174,0.79,0.704,1
1717,0.793,0.761,0.006,0.278,0.438,0.298,0.805,0.772,1
1718,0.819,0.801,0.006,0.278,0.544,0.688,0.805,0.789,1
1719,0.77,0.786,0.006,0.274,0.674,0.594,0.744,0.824,2
1720,0.674,0.702,0.008,0.278,0.366,0.34,0.637,0.704,2
1721,0.669,0.685,0.009,0.278,0.408,0.428,0.637,0.721,2
1722,0.637,0.593,0.011,0.278,0.444,0.34,0.622,0.601,1
1723,0.652,0.637,0.008,0.278,0.422,0.514,0.683,0.635,1
1724,0.672,0.61,0.008,0.278,0.43,0.514,0.713,0.635,1
1725,0.551,0.569,0.009,0.278,0.918,0.892,0.591,0.566,2
1726,0.543,0.551,0.01,0.278,0.516,0.39,0.515,0.601,2
1727,0.529,0.589,0.011,0.25,0.358,0.39,0.622,0.498,1
1728,0.657,0.629,0.009,0.278,0.422,0.298,0.713,0.618,1
1729,0.7,0.651,0.008,0.278,0.53,0.726,0.729,0.669,1
1730,0.779,0.691,0.007,0.278,0.874,0.688,0.759,0.772,1
1731,0.753,0.728,0.007,0.278,0.38,0.298,0.713,0.755,1
1732,0.713,0.73,0.008,0.278,0.194,0.26,0.744,0.686,1
1733,0.725,0.698,0.008,0.278,0.438,0.472,0.713,0.738,1
1734,0.71,0.632,0.01,0.278,0.422,0.472,0.713,0.669,1
1735,0.785,0.726,0.007,0.278,0.688,0.594,0.835,0.755,1
1736,0.667,0.635,0.009,0.278,0.732,0.726,0.713,0.669,1
1737,0.638,0.618,0.008,0.278,0.502,0.514,0.713,0.618,1
1738,0.741,0.732,0.005,0.278,0.56,0.636,0.713,0.755,1
1739,0.678,0.614,0.008,0.278,1.0,0.726,0.652,0.704,1
1740,0.602,0.492,0.011,0.278,0.752,0.556,0.561,0.583,1
1741,0.537,0.53,0.009,0.278,0.38,0.556,0.591,0.532,2
1742,0.55,0.577,0.01,0.278,0.53,0.636,0.53,0.583,2
1743,0.539,0.548,0.01,0.278,0.236,0.26,0.652,0.498,1
1744,0.661,0.575,0.008,0.278,0.352,0.636,0.774,0.601,1
1745,0.665,0.542,0.008,0.278,0.788,0.768,0.683,0.652,1
