,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
435,0.833,0.66,0.088,0.51,0.006,0.506,0.592,1
436,0.833,0.681,0.09,0.524,0.006,0.505,0.578,1
437,0.833,0.702,0.089,0.544,0.006,0.52,0.544,1
438,0.833,0.723,0.088,0.563,0.006,0.541,0.427,1
439,0.833,0.745,0.089,0.611,0.006,0.568,0.468,1
440,0.833,0.766,0.089,0.623,0.006,0.59,0.411,1
441,0.833,0.787,0.088,0.616,0.006,0.578,0.558,1
442,0.833,0.809,0.052,0.556,0.003,0.549,0.527,2
443,0.833,0.83,0.044,0.534,0.003,0.502,0.534,2
444,0.833,0.851,0.054,0.511,0.004,0.479,0.528,2
445,0.833,0.872,0.045,0.49,0.003,0.457,0.537,2
446,0.833,0.894,0.035,0.46,0.002,0.421,0.482,2
447,0.833,0.915,0.039,0.426,0.003,0.389,0.423,2
448,0.833,0.936,0.072,0.467,0.005,0.379,0.613,1
449,0.833,0.957,0.058,0.486,0.004,0.377,0.604,2
450,0.833,0.979,0.09,0.503,0.006,0.494,0.511,1
451,0.833,1.0,0.089,0.494,0.006,0.496,0.59,1
452,1.0,0.0,0.086,0.471,0.006,0.458,0.606,1
453,1.0,0.021,0.064,0.453,0.004,0.419,0.627,2
454,1.0,0.043,0.076,0.417,0.005,0.455,0.541,1
455,1.0,0.064,0.07,0.359,0.005,0.425,0.589,1
456,1.0,0.085,0.06,0.291,0.004,0.374,0.643,2
457,1.0,0.106,0.046,0.241,0.003,0.33,0.692,2
458,1.0,0.128,0.044,0.191,0.003,0.277,0.683,2
459,1.0,0.149,0.037,0.158,0.002,0.241,0.652,2
460,1.0,0.17,0.031,0.136,0.002,0.207,0.688,2
461,1.0,0.191,0.032,0.127,0.002,0.191,0.71,2
462,1.0,0.213,0.032,0.135,0.002,0.19,0.732,2
463,1.0,0.234,0.032,0.153,0.002,0.19,0.756,2
464,1.0,0.255,0.045,0.191,0.003,0.23,0.727,2
465,1.0,0.277,0.037,0.235,0.002,0.241,0.711,2
466,1.0,0.298,0.053,0.284,0.003,0.253,0.761,2
467,1.0,0.319,0.086,0.353,0.004,0.291,0.785,1
468,1.0,0.34,0.081,0.409,0.004,0.32,0.73,1
469,1.0,0.362,0.087,0.455,0.005,0.362,0.736,1
470,1.0,0.383,0.088,0.494,0.005,0.381,0.775,1
471,1.0,0.404,0.09,0.508,0.006,0.375,0.778,1
472,1.0,0.426,0.087,0.483,0.005,0.375,0.765,1
473,1.0,0.447,0.087,0.465,0.005,0.374,0.776,1
474,1.0,0.468,0.087,0.447,0.005,0.363,0.787,1
475,1.0,0.489,0.087,0.43,0.006,0.366,0.749,1
476,1.0,0.511,0.087,0.415,0.005,0.351,0.765,1
477,1.0,0.532,0.087,0.401,0.005,0.34,0.769,1
478,1.0,0.553,0.087,0.387,0.006,0.347,0.771,1
479,1.0,0.574,0.087,0.367,0.005,0.339,0.787,1
480,1.0,0.596,0.087,0.353,0.005,0.328,0.758,1
481,1.0,0.617,0.068,0.335,0.004,0.306,0.785,2
482,1.0,0.638,0.072,0.33,0.005,0.309,0.781,1
483,1.0,0.66,0.055,0.331,0.004,0.308,0.783,2
484,1.0,0.681,0.06,0.338,0.004,0.308,0.766,2
485,1.0,0.702,0.054,0.356,0.004,0.317,0.714,2
486,1.0,0.723,0.058,0.376,0.004,0.33,0.731,2
487,1.0,0.745,0.073,0.433,0.004,0.363,0.7,1
488,1.0,0.766,0.087,0.477,0.006,0.414,0.671,1
489,1.0,0.787,0.087,0.486,0.006,0.45,0.613,1
490,1.0,0.809,0.074,0.454,0.005,0.439,0.617,1
491,1.0,0.83,0.069,0.409,0.005,0.412,0.625,1
492,1.0,0.851,0.053,0.384,0.003,0.379,0.653,2
493,1.0,0.872,0.051,0.365,0.003,0.367,0.635,2
494,1.0,0.894,0.049,0.345,0.003,0.344,0.67,2
495,1.0,0.915,0.043,0.327,0.003,0.328,0.631,2
496,1.0,0.936,0.076,0.361,0.005,0.323,0.689,1
497,1.0,0.957,0.044,0.366,0.003,0.326,0.613,2
498,1.0,0.979,0.074,0.373,0.005,0.412,0.544,1
499,1.0,1.0,0.048,0.349,0.003,0.405,0.536,2
500,0.0,0.0,0.05,0.321,0.003,0.381,0.543,2
501,0.0,0.021,0.044,0.284,0.003,0.352,0.553,2
502,0.0,0.043,0.047,0.25,0.003,0.405,0.482,2
503,0.0,0.064,0.049,0.215,0.003,0.373,0.557,2
504,0.0,0.085,0.043,0.176,0.003,0.33,0.602,2
505,0.0,0.106,0.03,0.143,0.002,0.279,0.643,2
506,0.0,0.128,0.029,0.12,0.002,0.234,0.641,2
507,0.0,0.149,0.032,0.098,0.002,0.202,0.658,2
508,0.0,0.17,0.026,0.089,0.002,0.18,0.7,2
509,0.0,0.191,0.025,0.082,0.002,0.15,0.704,2
510,0.0,0.213,0.026,0.087,0.002,0.146,0.736,2
511,0.0,0.234,0.027,0.103,0.002,0.144,0.768,2
512,0.0,0.255,0.027,0.118,0.002,0.149,0.715,2
513,0.0,0.277,0.027,0.151,0.002,0.155,0.757,2
514,0.0,0.298,0.027,0.178,0.002,0.136,0.808,2
515,0.0,0.319,0.035,0.233,0.002,0.169,0.767,2
516,0.0,0.34,0.034,0.287,0.002,0.186,0.795,2
517,0.0,0.362,0.045,0.325,0.003,0.221,0.753,2
518,0.0,0.383,0.051,0.378,0.003,0.251,0.825,2
519,0.0,0.404,0.05,0.399,0.003,0.257,0.805,2
520,0.0,0.426,0.049,0.389,0.003,0.273,0.808,2
521,0.0,0.447,0.054,0.377,0.003,0.27,0.836,2
522,0.0,0.468,0.048,0.362,0.003,0.283,0.795,2
523,0.0,0.489,0.064,0.345,0.003,0.309,0.774,1
524,0.0,0.511,0.054,0.335,0.003,0.289,0.789,1
525,0.0,0.532,0.059,0.32,0.003,0.279,0.79,1
526,0.0,0.553,0.055,0.3,0.004,0.313,0.758,1
527,0.0,0.574,0.053,0.282,0.003,0.297,0.75,1
528,0.0,0.596,0.053,0.262,0.003,0.304,0.776,1
529,0.0,0.617,0.052,0.258,0.003,0.297,0.779,1
530,0.0,0.638,0.052,0.263,0.003,0.306,0.814,1
531,0.0,0.66,0.051,0.265,0.003,0.316,0.814,1
532,0.0,0.681,0.054,0.264,0.003,0.311,0.771,1
533,0.0,0.702,0.06,0.28,0.003,0.34,0.771,1
534,0.0,0.723,0.056,0.291,0.004,0.378,0.654,1
535,0.0,0.745,0.063,0.359,0.004,0.398,0.627,1
536,0.0,0.766,0.087,0.449,0.006,0.441,0.553,1
537,0.0,0.787,0.087,0.467,0.006,0.461,0.522,1
538,0.0,0.809,0.087,0.448,0.006,0.442,0.603,1
539,0.0,0.83,0.082,0.422,0.005,0.426,0.615,1
540,0.0,0.851,0.064,0.401,0.004,0.401,0.647,1
541,0.0,0.872,0.058,0.387,0.004,0.391,0.643,1
542,0.0,0.894,0.046,0.36,0.003,0.349,0.645,2
543,0.0,0.915,0.045,0.335,0.003,0.332,0.621,2
544,0.0,0.936,0.053,0.351,0.003,0.319,0.679,1
545,0.0,0.957,0.044,0.353,0.003,0.315,0.612,2
546,0.0,0.979,0.073,0.355,0.005,0.392,0.538,1
547,0.0,1.0,0.051,0.336,0.003,0.396,0.546,1
548,0.167,0.0,0.047,0.318,0.003,0.37,0.533,2
549,0.167,0.021,0.044,0.291,0.003,0.339,0.543,2
550,0.167,0.043,0.05,0.265,0.003,0.393,0.47,1
551,0.167,0.064,0.048,0.234,0.003,0.372,0.55,2
552,0.167,0.085,0.044,0.204,0.003,0.338,0.593,2
553,0.167,0.106,0.044,0.173,0.003,0.296,0.656,2
554,0.167,0.128,0.038,0.151,0.002,0.259,0.677,2
555,0.167,0.149,0.032,0.136,0.002,0.23,0.634,2
556,0.167,0.17,0.031,0.133,0.002,0.205,0.66,2
557,0.167,0.191,0.032,0.143,0.002,0.197,0.71,2
558,0.167,0.213,0.04,0.181,0.003,0.213,0.712,2
559,0.167,0.234,0.045,0.238,0.003,0.249,0.692,2
560,0.167,0.255,0.067,0.351,0.004,0.344,0.604,1
561,0.167,0.277,0.077,0.445,0.005,0.424,0.582,1
562,0.167,0.298,0.034,0.447,0.002,0.467,0.477,2
563,0.167,0.319,0.074,0.5,0.005,0.545,0.419,1
564,0.167,0.34,0.087,0.518,0.006,0.571,0.42,1
565,0.167,0.362,0.085,0.502,0.006,0.581,0.412,1
566,0.167,0.383,0.089,0.549,0.006,0.586,0.412,1
567,0.167,0.404,0.131,0.559,0.009,0.595,0.446,1
568,0.167,0.426,0.084,0.54,0.006,0.599,0.422,1
569,0.167,0.447,0.086,0.52,0.006,0.59,0.451,1
570,0.167,0.468,0.111,0.507,0.008,0.589,0.536,1
571,0.167,0.489,0.104,0.501,0.007,0.576,0.446,1
572,0.167,0.511,0.096,0.495,0.007,0.571,0.467,1
573,0.167,0.532,0.094,0.49,0.006,0.576,0.458,1
574,0.167,0.553,0.097,0.487,0.007,0.595,0.406,1
575,0.167,0.574,0.092,0.483,0.006,0.591,0.444,1
576,0.167,0.596,0.088,0.484,0.006,0.588,0.447,1
577,0.167,0.617,0.09,0.48,0.006,0.581,0.444,1
578,0.167,0.638,0.086,0.475,0.006,0.567,0.443,1
579,0.167,0.66,0.086,0.485,0.006,0.56,0.479,1
580,0.167,0.681,0.087,0.497,0.006,0.559,0.483,1
581,0.167,0.702,0.088,0.527,0.006,0.56,0.47,1
582,0.167,0.723,0.087,0.562,0.006,0.583,0.4,1
583,0.167,0.745,0.089,0.621,0.006,0.627,0.377,1
584,0.167,0.766,0.114,0.645,0.008,0.663,0.36,1
585,0.167,0.787,0.111,0.627,0.008,0.66,0.42,1
586,0.167,0.809,0.099,0.589,0.007,0.622,0.408,1
587,0.167,0.83,0.081,0.552,0.006,0.596,0.366,1
588,0.167,0.851,0.079,0.526,0.005,0.568,0.409,1
589,0.167,0.872,0.057,0.496,0.004,0.531,0.41,2
590,0.167,0.894,0.044,0.459,0.003,0.502,0.346,2
591,0.167,0.915,0.042,0.418,0.003,0.475,0.293,2
592,0.167,0.936,0.06,0.458,0.004,0.443,0.455,2
593,0.167,0.957,0.048,0.475,0.003,0.415,0.474,2
594,0.167,0.979,0.091,0.484,0.006,0.515,0.405,1
595,0.167,1.0,0.086,0.477,0.006,0.509,0.489,1
596,0.333,0.0,0.087,0.47,0.006,0.486,0.568,1
597,0.333,0.021,0.087,0.45,0.006,0.458,0.581,1
598,0.333,0.043,0.087,0.421,0.006,0.513,0.507,1
599,0.333,0.064,0.077,0.372,0.005,0.486,0.589,1
600,0.333,0.085,0.053,0.314,0.003,0.445,0.597,2
601,0.333,0.106,0.055,0.265,0.004,0.394,0.608,2
602,0.333,0.128,0.052,0.218,0.003,0.356,0.692,2
603,0.333,0.149,0.046,0.193,0.003,0.33,0.696,2
604,0.333,0.17,0.045,0.178,0.003,0.31,0.712,2
605,0.333,0.191,0.045,0.184,0.003,0.286,0.733,2
606,0.333,0.213,0.046,0.206,0.003,0.301,0.723,2
607,0.333,0.234,0.045,0.26,0.003,0.33,0.643,2
608,0.333,0.255,0.059,0.367,0.004,0.414,0.489,2
609,0.333,0.277,0.07,0.461,0.005,0.487,0.451,2
610,0.333,0.298,0.047,0.466,0.003,0.533,0.305,2
611,0.333,0.319,0.089,0.522,0.006,0.609,0.363,1
612,0.333,0.34,0.089,0.536,0.006,0.668,0.284,1
613,0.333,0.362,0.09,0.534,0.006,0.679,0.226,1
614,0.333,0.383,0.091,0.57,0.006,0.694,0.25,1
615,0.333,0.404,0.098,0.575,0.007,0.695,0.268,1
616,0.333,0.426,0.103,0.562,0.007,0.694,0.167,1
617,0.333,0.447,0.098,0.542,0.007,0.688,0.191,1
618,0.333,0.468,0.103,0.533,0.007,0.692,0.211,1
619,0.333,0.489,0.103,0.529,0.007,0.699,0.199,1
620,0.333,0.511,0.104,0.52,0.007,0.698,0.193,1
621,0.333,0.532,0.105,0.512,0.007,0.697,0.207,1
622,0.333,0.553,0.106,0.509,0.007,0.716,0.211,1
623,0.333,0.574,0.115,0.501,0.008,0.713,0.218,1
624,0.333,0.596,0.128,0.5,0.009,0.718,0.208,1
625,0.333,0.617,0.125,0.489,0.009,0.711,0.215,1
626,0.333,0.638,0.111,0.479,0.008,0.686,0.191,1
627,0.333,0.66,0.101,0.487,0.007,0.679,0.179,1
628,0.333,0.681,0.102,0.494,0.007,0.685,0.216,1
629,0.333,0.702,0.098,0.515,0.007,0.689,0.183,1
630,0.333,0.723,0.093,0.539,0.006,0.712,0.182,1
631,0.333,0.745,0.094,0.605,0.006,0.725,0.203,1
632,0.333,0.766,0.105,0.654,0.007,0.737,0.18,1
633,0.333,0.787,0.104,0.663,0.007,0.744,0.139,1
634,0.333,0.809,0.104,0.633,0.007,0.714,0.175,1
635,0.333,0.83,0.102,0.607,0.007,0.675,0.186,1
636,0.333,0.851,0.108,0.584,0.007,0.648,0.2,1
637,0.333,0.872,0.099,0.56,0.007,0.609,0.226,1
638,0.333,0.894,0.093,0.522,0.006,0.573,0.29,1
639,0.333,0.915,0.087,0.474,0.006,0.52,0.329,1
640,0.333,0.088,0.936,0.505,0.006,0.487,0.33,1
641,0.333,0.088,0.957,0.509,0.006,0.446,0.434,1
642,0.333,0.1,0.979,0.51,0.007,0.554,0.336,1
643,0.333,0.096,1.0,0.508,0.007,0.544,0.34,1
644,0.5,0.097,0.0,0.494,0.007,0.523,0.375,1
645,0.5,0.09,0.021,0.476,0.006,0.488,0.357,1
646,0.5,0.109,0.043,0.453,0.007,0.544,0.393,1
647,0.5,0.097,0.064,0.399,0.007,0.525,0.422,1
648,0.5,0.091,0.085,0.347,0.006,0.466,0.532,1
649,0.5,0.087,0.106,0.294,0.006,0.425,0.598,2
650,0.5,0.081,0.128,0.244,0.005,0.378,0.666,2
651,0.5,0.067,0.149,0.212,0.004,0.355,0.673,2
652,0.5,0.058,0.17,0.2,0.004,0.328,0.708,2
653,0.5,0.059,0.191,0.204,0.004,0.321,0.703,2
654,0.5,0.057,0.213,0.228,0.004,0.325,0.674,2
655,0.5,0.058,0.234,0.28,0.004,0.357,0.602,2
656,0.5,0.076,0.255,0.386,0.005,0.44,0.494,2
657,0.5,0.089,0.277,0.496,0.006,0.514,0.443,2
658,0.5,0.065,0.298,0.496,0.004,0.553,0.381,2
659,0.5,0.091,0.319,0.554,0.006,0.622,0.304,2
660,0.5,0.092,0.34,0.568,0.006,0.665,0.235,2
661,0.5,0.092,0.362,0.562,0.006,0.66,0.27,2
662,0.5,0.093,0.383,0.593,0.006,0.657,0.323,2
663,0.5,0.092,0.404,0.597,0.006,0.645,0.323,2
664,0.5,0.092,0.426,0.576,0.006,0.64,0.301,2
665,0.5,0.09,0.447,0.549,0.006,0.636,0.314,2
666,0.5,0.09,0.468,0.531,0.006,0.624,0.35,2
667,0.5,0.089,0.489,0.519,0.006,0.622,0.343,2
668,0.5,0.089,0.511,0.51,0.006,0.613,0.398,2
669,0.5,0.087,0.532,0.493,0.006,0.608,0.399,2
670,0.5,0.088,0.553,0.487,0.006,0.629,0.376,2
671,0.5,0.087,0.574,0.48,0.006,0.626,0.397,2
672,0.5,0.087,0.596,0.475,0.006,0.623,0.376,2
673,0.5,0.087,0.617,0.469,0.006,0.611,0.377,2
674,0.5,0.07,0.638,0.457,0.005,0.596,0.384,2
675,0.5,0.079,0.66,0.46,0.005,0.584,0.405,2
676,0.5,0.081,0.681,0.469,0.005,0.593,0.431,2
677,0.5,0.087,0.702,0.486,0.006,0.61,0.397,2
678,0.5,0.087,0.723,0.504,0.006,0.636,0.34,2
679,0.5,0.089,0.745,0.564,0.006,0.658,0.345,1
680,0.5,0.092,0.766,0.64,0.006,0.683,0.356,1
681,0.5,0.117,0.787,0.655,0.008,0.682,0.345,1
682,0.5,0.102,0.809,0.625,0.007,0.649,0.339,1
683,0.5,0.089,0.83,0.595,0.006,0.614,0.416,1
684,0.5,0.089,0.851,0.576,0.006,0.588,0.432,1
685,0.5,0.087,0.872,0.553,0.006,0.549,0.482,1
686,0.5,0.07,0.894,0.521,0.005,0.526,0.447,2
687,0.5,0.043,0.915,0.475,0.003,0.488,0.398,2
688,0.5,0.076,0.936,0.521,0.005,0.464,0.566,2
689,0.5,0.084,0.957,0.521,0.006,0.442,0.582,2
690,0.5,0.09,0.979,0.53,0.006,0.541,0.481,1
691,0.5,0.088,1.0,0.521,0.006,0.517,0.511,1
692,0.667,0.088,0.0,0.508,0.006,0.488,0.511,1
693,0.667,0.087,0.021,0.492,0.006,0.46,0.549,1
694,0.667,0.088,0.043,0.46,0.006,0.511,0.511,1
695,0.667,0.081,0.064,0.409,0.005,0.489,0.594,2
696,0.667,0.078,0.085,0.363,0.005,0.44,0.65,2
697,0.667,0.063,0.106,0.313,0.004,0.398,0.717,2
698,0.667,0.06,0.128,0.263,0.003,0.354,0.714,2
699,0.667,0.052,0.149,0.235,0.003,0.322,0.758,2
700,0.667,0.053,0.17,0.213,0.003,0.304,0.767,2
701,0.667,0.048,0.191,0.215,0.003,0.289,0.772,2
702,0.667,0.051,0.213,0.243,0.003,0.302,0.729,2
703,0.667,0.051,0.234,0.3,0.003,0.33,0.664,2
704,0.667,0.074,0.255,0.4,0.005,0.418,0.577,2
705,0.667,0.089,0.277,0.509,0.006,0.486,0.499,1
706,0.667,0.057,0.298,0.506,0.004,0.515,0.497,2
707,0.667,0.089,0.319,0.563,0.006,0.587,0.364,1
708,0.667,0.089,0.34,0.568,0.006,0.623,0.321,1
709,0.667,0.089,0.362,0.551,0.006,0.626,0.33,1
710,0.667,0.089,0.383,0.578,0.006,0.625,0.357,1
711,0.667,0.147,0.404,0.585,0.01,0.612,0.43,1
712,0.667,0.124,0.426,0.561,0.008,0.599,0.429,1
713,0.667,0.09,0.447,0.534,0.006,0.596,0.422,1
714,0.667,0.097,0.468,0.515,0.007,0.586,0.429,1
715,0.667,0.093,0.489,0.503,0.006,0.575,0.436,1
716,0.667,0.072,0.511,0.491,0.005,0.556,0.448,2
717,0.667,0.071,0.532,0.481,0.005,0.552,0.444,2
718,0.667,0.08,0.553,0.474,0.005,0.56,0.386,2
719,0.667,0.055,0.574,0.462,0.004,0.557,0.403,2
720,0.667,0.076,0.596,0.457,0.005,0.559,0.382,2
721,0.667,0.067,0.617,0.452,0.004,0.568,0.402,2
722,0.667,0.052,0.638,0.444,0.004,0.536,0.394,2
723,0.667,0.067,0.66,0.45,0.005,0.529,0.381,2
724,0.667,0.055,0.681,0.451,0.004,0.512,0.4,2
725,0.667,0.052,0.702,0.461,0.004,0.512,0.35,2
726,0.667,0.049,0.723,0.475,0.003,0.52,0.296,2
727,0.667,0.051,0.745,0.528,0.004,0.542,0.344,2
728,0.667,0.077,0.766,0.583,0.005,0.575,0.328,2
729,0.667,0.086,0.787,0.609,0.006,0.609,0.372,1
730,0.667,0.052,0.809,0.583,0.004,0.583,0.362,2
731,0.667,0.045,0.83,0.554,0.003,0.547,0.34,2
732,0.667,0.07,0.851,0.533,0.005,0.522,0.393,2
733,0.667,0.049,0.872,0.518,0.003,0.5,0.375,2
734,0.667,0.054,0.894,0.492,0.004,0.483,0.403,2
735,0.667,0.043,0.915,0.451,0.003,0.45,0.382,2
736,0.667,0.072,0.936,0.499,0.005,0.426,0.533,2
737,0.667,0.083,0.957,0.506,0.005,0.414,0.587,1
738,0.667,0.09,0.979,0.512,0.006,0.516,0.484,1
739,0.667,0.088,1.0,0.506,0.006,0.504,0.57,1
740,0.833,0.087,0.0,0.49,0.006,0.463,0.586,1
741,0.833,0.087,0.021,0.471,0.006,0.427,0.596,1
742,0.833,0.084,0.043,0.444,0.006,0.479,0.55,1
743,0.833,0.081,0.064,0.393,0.005,0.453,0.554,1
744,0.833,0.056,0.085,0.336,0.004,0.398,0.646,2
745,0.833,0.055,0.106,0.285,0.004,0.354,0.696,2
746,0.833,0.054,0.128,0.24,0.003,0.318,0.758,2
747,0.833,0.052,0.149,0.216,0.003,0.285,0.759,2
748,0.833,0.045,0.17,0.198,0.003,0.255,0.726,2
749,0.833,0.045,0.191,0.202,0.003,0.246,0.773,2
750,0.833,0.044,0.213,0.229,0.003,0.267,0.713,2
751,0.833,0.047,0.234,0.283,0.003,0.296,0.661,2
752,0.833,0.068,0.255,0.381,0.004,0.38,0.661,2
753,0.833,0.086,0.277,0.485,0.006,0.445,0.604,1
754,0.833,0.055,0.298,0.473,0.004,0.478,0.538,2
755,0.833,0.087,0.319,0.533,0.006,0.532,0.529,1
756,0.833,0.065,0.34,0.539,0.004,0.561,0.496,2
757,0.833,0.073,0.362,0.531,0.004,0.567,0.472,1
758,0.833,0.087,0.383,0.559,0.006,0.569,0.466,1
759,0.833,0.08,0.404,0.561,0.005,0.561,0.467,1
760,0.833,0.075,0.426,0.548,0.005,0.551,0.452,1
761,0.833,0.068,0.447,0.529,0.005,0.548,0.468,2
762,0.833,0.085,0.468,0.521,0.006,0.547,0.467,1
763,0.833,0.085,0.489,0.513,0.006,0.547,0.462,1
764,0.833,0.071,0.511,0.499,0.005,0.53,0.425,1
765,0.833,0.088,0.532,0.491,0.006,0.522,0.483,1
766,0.833,0.069,0.553,0.486,0.005,0.516,0.476,1
767,0.833,0.076,0.574,0.478,0.005,0.523,0.479,1
768,0.833,0.059,0.596,0.476,0.004,0.513,0.496,2
769,0.833,0.054,0.617,0.46,0.004,0.499,0.461,2
770,0.833,0.08,0.638,0.453,0.005,0.495,0.486,1
771,0.833,0.064,0.66,0.452,0.004,0.479,0.467,2
772,0.833,0.054,0.681,0.459,0.004,0.469,0.457,2
773,0.833,0.054,0.702,0.457,0.004,0.476,0.421,2
774,0.833,0.05,0.723,0.461,0.003,0.48,0.394,2
775,0.833,0.048,0.745,0.495,0.003,0.505,0.317,2
776,0.833,0.065,0.766,0.537,0.004,0.531,0.315,2
777,0.833,0.067,0.787,0.542,0.005,0.547,0.282,2
778,0.833,0.046,0.809,0.505,0.003,0.525,0.28,2
779,0.833,0.043,0.83,0.474,0.003,0.495,0.287,2
780,0.833,0.044,0.851,0.45,0.003,0.465,0.334,2
781,0.833,0.042,0.872,0.431,0.003,0.447,0.32,2
782,0.833,0.037,0.894,0.407,0.003,0.406,0.361,2
783,0.833,0.036,0.915,0.374,0.002,0.379,0.374,2
784,0.833,0.05,0.936,0.421,0.003,0.368,0.516,2
785,0.833,0.054,0.957,0.45,0.004,0.358,0.486,2
786,0.833,0.089,0.979,0.46,0.006,0.489,0.346,1
787,0.833,0.087,1.0,0.466,0.006,0.477,0.53,1
788,1.0,0.076,0.0,0.441,0.005,0.431,0.518,1
789,1.0,0.073,0.021,0.434,0.005,0.391,0.574,1
790,1.0,0.075,0.043,0.397,0.005,0.437,0.436,1
791,1.0,0.068,0.064,0.345,0.005,0.402,0.504,1
792,1.0,0.054,0.085,0.285,0.004,0.358,0.57,2
793,1.0,0.049,0.106,0.237,0.003,0.304,0.637,2
794,1.0,0.038,0.128,0.186,0.002,0.26,0.668,2
795,1.0,0.038,0.149,0.155,0.003,0.229,0.702,2
796,1.0,0.029,0.17,0.134,0.002,0.208,0.687,2
797,1.0,0.028,0.191,0.123,0.002,0.177,0.707,2
798,1.0,0.032,0.213,0.133,0.002,0.171,0.71,2
799,1.0,0.034,0.234,0.144,0.002,0.182,0.706,2
800,1.0,0.047,0.255,0.181,0.002,0.204,0.678,2
801,1.0,0.049,0.277,0.234,0.001,0.216,0.604,2
802,1.0,0.073,0.298,0.278,0.002,0.228,0.594,1
803,1.0,0.091,0.319,0.343,0.003,0.265,0.594,1
804,1.0,0.089,0.34,0.403,0.003,0.3,0.621,1
805,1.0,0.089,0.362,0.432,0.004,0.336,0.621,1
806,1.0,0.089,0.383,0.454,0.006,0.376,0.636,1
807,1.0,0.089,0.404,0.472,0.004,0.386,0.639,1
808,1.0,0.089,0.426,0.45,0.005,0.387,0.639,1
809,1.0,0.089,0.447,0.432,0.004,0.38,0.639,1
810,1.0,0.089,0.468,0.419,0.004,0.368,0.639,1
811,1.0,0.089,0.489,0.406,0.005,0.371,0.612,1
812,1.0,0.089,0.511,0.39,0.005,0.361,0.656,1
813,1.0,0.089,0.532,0.379,0.005,0.346,0.7,1
814,1.0,0.089,0.553,0.362,0.004,0.345,0.7,1
815,1.0,0.086,0.574,0.342,0.004,0.329,0.696,1
816,1.0,0.082,0.596,0.337,0.005,0.315,0.698,1
817,1.0,0.071,0.617,0.326,0.003,0.291,0.698,1
818,1.0,0.06,0.638,0.321,0.003,0.285,0.698,2
819,1.0,0.057,0.66,0.316,0.004,0.284,0.691,2
820,1.0,0.068,0.681,0.311,0.003,0.278,0.639,1
821,1.0,0.054,0.702,0.315,0.003,0.298,0.624,2
822,1.0,0.049,0.723,0.317,0.003,0.313,0.636,2
823,1.0,0.053,0.745,0.375,0.003,0.335,0.625,2
824,1.0,0.081,0.766,0.442,0.005,0.386,0.539,1
825,1.0,0.089,0.787,0.454,0.006,0.43,0.548,1
826,1.0,0.089,0.809,0.42,0.006,0.417,0.387,1
827,1.0,0.089,0.83,0.385,0.006,0.387,0.494,1
828,1.0,0.087,0.851,0.36,0.006,0.354,0.538,1
829,1.0,0.063,0.872,0.338,0.004,0.338,0.51,2
830,1.0,0.059,0.894,0.323,0.004,0.32,0.507,2
831,1.0,0.052,0.915,0.302,0.003,0.297,0.464,2
832,1.0,0.087,0.936,0.333,0.006,0.299,0.538,1
833,1.0,0.079,0.957,0.343,0.005,0.305,0.514,1
834,1.0,0.09,0.979,0.353,0.006,0.405,0.36,1
835,1.0,0.089,1.0,0.331,0.006,0.405,0.385,1
836,0.0,0.089,0.0,0.307,0.006,0.381,0.398,1
837,0.0,0.089,0.021,0.273,0.006,0.353,0.412,1
838,0.0,0.089,0.043,0.242,0.006,0.402,0.414,1
839,0.0,0.079,0.064,0.204,0.005,0.381,0.474,1
840,0.0,0.059,0.085,0.166,0.004,0.327,0.531,2
841,0.0,0.044,0.106,0.131,0.003,0.279,0.557,2
842,0.0,0.041,0.128,0.105,0.003,0.242,0.593,2
843,0.0,0.037,0.149,0.083,0.002,0.2,0.562,2
844,0.0,0.025,0.17,0.071,0.002,0.175,0.561,2
845,0.0,0.024,0.191,0.074,0.002,0.156,0.564,2
846,0.0,0.028,0.213,0.084,0.002,0.142,0.548,2
847,0.0,0.031,0.234,0.095,0.002,0.141,0.585,2
848,0.0,0.031,0.255,0.116,0.002,0.143,0.657,2
849,0.0,0.04,0.277,0.143,0.002,0.147,0.604,2
850,0.0,0.042,0.298,0.172,0.002,0.131,0.61,2
851,0.0,0.072,0.319,0.22,0.002,0.143,0.654,1
852,0.0,0.034,0.34,0.274,0.002,0.179,0.667,2
853,0.0,0.057,0.362,0.323,0.003,0.196,0.686,2
854,0.0,0.082,0.383,0.368,0.003,0.224,0.689,1
855,0.0,0.089,0.404,0.39,0.002,0.221,0.689,1
856,0.0,0.089,0.426,0.395,0.002,0.229,0.667,1
857,0.0,0.089,0.447,0.382,0.002,0.227,0.689,1
858,0.0,0.082,0.468,0.367,0.003,0.231,0.689,1
859,0.0,0.089,0.489,0.36,0.002,0.221,0.662,1
860,0.0,0.089,0.511,0.359,0.005,0.223,0.75,1
861,0.0,0.072,0.532,0.349,0.004,0.223,0.807,1
862,0.0,0.061,0.553,0.324,0.003,0.222,0.801,2
863,0.0,0.052,0.574,0.305,0.003,0.221,0.79,2
864,0.0,0.053,0.596,0.298,0.003,0.204,0.806,2
865,0.0,0.049,0.617,0.29,0.003,0.201,0.794,2
866,0.0,0.049,0.638,0.295,0.003,0.197,0.801,2
867,0.0,0.053,0.66,0.307,0.003,0.196,0.806,2
868,0.0,0.054,0.681,0.317,0.003,0.195,0.821,2
869,0.0,0.084,0.702,0.333,0.004,0.226,0.786,1
870,0.0,0.076,0.723,0.354,0.005,0.248,0.704,1
