,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1420,0.613,1.0,0.0126,0.278,0.258,0.297,0.622,0.601,2
1421,0.585,1.0,0.0162,0.29,0.254,0.297,0.668,0.583,1
1422,0.644,1.0,0.0126,0.278,0.211,0.149,0.591,0.652,1
1423,0.602,1.0,0.0108,0.157,0.147,0.13,0.606,0.652,1
1424,0.655,1.0,0.0108,0.181,0.179,0.195,0.637,0.686,1
1425,0.599,1.0,0.0108,0.21,0.226,0.257,0.576,0.618,2
1426,0.466,1.0,0.0126,0.254,0.341,0.278,0.439,0.515,1
1427,0.421,0.9036,0.0162,0.278,0.158,0.236,0.439,0.429,1
1428,0.433,0.8748,0.018000000000000002,0.278,0.176,0.195,0.515,0.429,1
1429,0.458,0.9468000000000001,0.018000000000000002,0.278,0.179,0.149,0.484,0.463,1
1430,0.464,0.909,0.0216,0.278,0.183,0.149,0.484,0.463,1
1431,0.451,0.8495999999999999,0.019799999999999998,0.278,0.194,0.214,0.515,0.429,1
1432,0.466,0.9234,0.018000000000000002,0.278,0.122,0.087,0.53,0.48,1
1433,0.504,1.0,0.018000000000000002,0.278,0.161,0.195,0.53,0.515,1
1434,0.499,1.0,0.018000000000000002,0.278,0.176,0.214,0.576,0.48,1
1435,0.496,1.0,0.018000000000000002,0.278,0.222,0.278,0.5,0.498,1
1436,0.496,0.9072,0.018000000000000002,0.278,0.323,0.493,0.484,0.498,1
1437,0.453,0.8928,0.0162,0.278,0.297,0.297,0.5,0.429,1
1438,0.508,1.0,0.009000000000000001,0.278,0.362,0.363,0.469,0.566,1
1439,0.372,0.7667999999999999,0.0162,0.298,0.495,0.384,0.423,0.412,1
1440,0.274,0.6555,0.0209,0.238,0.341,0.236,0.255,0.326,1
1441,0.198,0.5681,0.0209,0.274,0.491,0.363,0.179,0.275,1
1442,0.169,0.4503,0.0247,0.278,0.308,0.236,0.194,0.189,1
1443,0.236,0.5415,0.0228,0.278,0.219,0.195,0.271,0.257,1
1444,0.268,0.5947,0.0228,0.278,0.194,0.236,0.332,0.292,1
1445,0.322,0.7011000000000001,0.019000000000000003,0.278,0.233,0.195,0.439,0.309,1
1446,0.376,0.8626,0.017099999999999997,0.278,0.269,0.318,0.393,0.395,1
1447,0.445,0.9728000000000001,0.0133,0.278,0.247,0.257,0.454,0.463,1
1448,0.41,0.9595,0.015200000000000002,0.319,0.229,0.427,0.439,0.429,2
1449,0.374,0.7789999999999999,0.015200000000000002,0.323,0.584,0.66,0.439,0.36,1
1450,0.232,0.6004,0.019000000000000003,0.222,0.351,0.297,0.225,0.292,1
1451,0.182,0.5947,0.019000000000000003,0.266,0.219,0.17,0.225,0.189,1
1452,0.242,0.6935,0.019000000000000003,0.21,0.33,0.278,0.209,0.309,1
1453,0.23,0.6935,0.017099999999999997,0.089,0.444,0.467,0.209,0.309,1
1454,0.16,0.5244000000000001,0.019000000000000003,0.173,0.703,0.467,0.179,0.206,1
1455,0.096,0.38570000000000004,0.0209,0.274,0.462,0.406,0.103,0.137,1
1456,0.178,0.5813999999999999,0.019000000000000003,0.246,0.28,0.278,0.316,0.12,1
1457,0.359,0.9063,0.017099999999999997,0.27,0.341,0.493,0.408,0.292,1
1458,0.184,0.5377,0.0209,0.258,0.237,0.297,0.164,0.257,1
1459,0.231,0.6669,0.017099999999999997,0.246,0.33,0.384,0.225,0.309,1
1460,0.135,0.4617,0.0209,0.278,0.355,0.363,0.194,0.154,1
1461,0.338,0.8056,0.0133,0.278,0.269,0.257,0.484,0.326,1
1462,0.398,1.0,0.0114,0.242,0.287,0.344,0.439,0.36,1
1463,0.177,0.5662,0.019000000000000003,0.258,0.33,0.344,0.194,0.223,1
1464,0.253,0.7125,0.019000000000000003,0.278,0.133,0.087,0.347,0.275,1
1465,0.411,1.0,0.0133,0.274,0.244,0.149,0.423,0.446,1
1466,0.493,1.0,0.0133,0.331,0.222,0.278,0.469,0.498,1
1467,0.469,0.9975,0.0114,0.25,0.251,0.278,0.469,0.515,2
1468,0.453,0.6935,0.0133,0.278,0.552,0.467,0.423,0.498,2
1469,0.446,0.9158,0.0133,0.278,0.219,0.17,0.423,0.498,1
1470,0.422,1.0,0.0133,0.278,0.151,0.149,0.423,0.463,1
1471,0.45,1.0,0.0114,0.25,0.226,0.278,0.439,0.48,2
1472,0.44,1.0,0.0114,0.121,0.455,0.467,0.393,0.515,2
1473,0.41,0.9937,0.0133,0.153,0.48,0.384,0.347,0.48,2
1474,0.405,0.9766,0.015200000000000002,0.198,0.287,0.318,0.347,0.48,2
1475,0.352,0.7961,0.0209,0.266,0.269,0.257,0.332,0.378,1
1476,0.407,0.9519,0.017099999999999997,0.254,0.337,0.318,0.439,0.446,1
1477,0.481,1.0,0.0133,0.258,0.384,0.278,0.484,0.532,1
1478,0.403,0.893,0.019000000000000003,0.278,0.287,0.257,0.377,0.446,1
1479,0.406,0.9253,0.0209,0.258,0.118,0.149,0.454,0.412,1
1480,0.411,0.9405,0.0209,0.242,0.247,0.195,0.408,0.446,1
1481,0.46,0.9728000000000001,0.019000000000000003,0.266,0.323,0.278,0.393,0.532,2
1482,0.457,1.0,0.015200000000000002,0.097,0.237,0.214,0.423,0.532,2
1483,0.487,0.9690000000000001,0.0133,0.319,0.369,0.344,0.515,0.48,2
1484,0.545,1.0,0.009500000000000001,0.278,0.423,0.554,0.561,0.583,2
1485,0.46,0.9671000000000001,0.017099999999999997,0.278,0.348,0.573,0.469,0.446,1
1486,0.583,1.0,0.0133,0.286,0.462,0.406,0.622,0.583,1
1487,0.486,1.0,0.015200000000000002,0.286,0.186,0.236,0.515,0.48,1
1488,0.508,1.0,0.0133,0.278,0.272,0.214,0.5,0.532,2
1489,0.54,1.0,0.0114,0.254,0.265,0.214,0.606,0.549,1
1490,0.566,1.0,0.015200000000000002,0.278,0.211,0.384,0.561,0.532,1
1491,0.62,1.0,0.0114,0.282,0.366,0.427,0.744,0.601,2
1492,0.503,1.0,0.009500000000000001,0.214,0.631,0.573,0.561,0.429,2
1493,0.396,0.7808999999999999,0.019000000000000003,0.278,0.62,0.573,0.377,0.446,1
1494,0.397,0.7562,0.0228,0.278,0.355,0.363,0.454,0.395,1
1495,0.501,0.9519,0.017099999999999997,0.278,0.283,0.236,0.622,0.48,1
1496,0.578,1.0,0.0114,0.278,0.28,0.257,0.576,0.583,1
1497,0.456,0.9367,0.015200000000000002,0.278,0.509,0.384,0.484,0.498,1
1498,0.393,0.9025,0.015200000000000002,0.258,0.186,0.236,0.393,0.412,1
1499,0.432,0.9994000000000001,0.0133,0.165,0.33,0.257,0.393,0.515,2
1500,0.375,0.9138999999999999,0.017099999999999997,0.177,0.312,0.257,0.347,0.412,1
1501,0.398,0.9690000000000001,0.019000000000000003,0.085,0.276,0.195,0.347,0.48,1
1502,0.355,0.8417,0.0228,0.27,0.154,0.108,0.347,0.378,1
1503,0.36,0.8492999999999999,0.019000000000000003,0.177,0.53,0.213,0.316,0.429,1
1504,0.392,0.9405,0.015200000000000002,0.149,0.373,0.318,0.347,0.463,1
1505,0.406,0.931,0.017099999999999997,0.258,0.269,0.214,0.408,0.446,1
1506,0.414,0.9538,0.017099999999999997,0.181,0.183,0.257,0.439,0.395,1
1507,0.519,1.0,0.0133,0.258,0.319,0.236,0.469,0.583,1
1508,0.484,1.0,0.0114,0.222,0.251,0.363,0.454,0.532,2
1509,0.489,1.0,0.0133,0.278,0.337,0.297,0.5,0.515,1
1510,0.534,1.0,0.0133,0.278,0.111,0.108,0.622,0.498,1
1511,0.559,1.0,0.0133,0.27,0.484,0.467,0.606,0.549,2
1512,0.408,0.8112999999999999,0.017099999999999997,0.278,0.358,0.406,0.408,0.412,1
1513,0.487,0.8531,0.0133,0.278,0.384,0.384,0.545,0.515,1
1514,0.508,0.9937,0.0133,0.274,0.405,0.344,0.515,0.549,1
1515,0.429,0.9329000000000001,0.0209,0.226,0.423,0.318,0.408,0.48,2
1516,0.398,0.8436,0.0228,0.278,0.358,0.363,0.423,0.429,1
1517,0.418,0.9557,0.015200000000000002,0.105,0.566,0.533,0.408,0.48,2
1518,0.393,0.9100999999999999,0.015200000000000002,0.234,0.434,0.344,0.362,0.446,1
1519,0.393,0.9006,0.017099999999999997,0.278,0.226,0.17,0.362,0.446,1
1520,0.403,0.9119999999999999,0.0209,0.274,0.24,0.17,0.377,0.446,1
1521,0.404,0.8531,0.0209,0.278,0.269,0.214,0.362,0.463,1
1522,0.421,0.9100999999999999,0.019000000000000003,0.27,0.323,0.257,0.408,0.463,1
1523,0.435,0.8759000000000001,0.019000000000000003,0.278,0.215,0.214,0.454,0.446,1
1524,0.51,0.9443,0.015200000000000002,0.278,0.308,0.297,0.622,0.48,1
1525,0.605,1.0,0.0114,0.323,0.28,0.318,0.668,0.532,1
1526,0.656,1.0,0.0114,0.278,0.509,0.573,0.713,0.652,1
1527,0.522,0.9081999999999999,0.0209,0.278,0.344,0.297,0.53,0.515,1
1528,0.528,0.9671000000000001,0.0209,0.278,0.168,0.17,0.53,0.532,1
1529,0.556,0.9728000000000001,0.019000000000000003,0.278,0.208,0.318,0.622,0.515,1
1530,0.537,0.9728000000000001,0.019000000000000003,0.278,0.258,0.297,0.561,0.515,1
1531,0.492,0.9747,0.017099999999999997,0.198,0.262,0.214,0.515,0.532,2
1532,0.482,1.0,0.017099999999999997,0.218,0.161,0.13,0.515,0.48,1
1533,0.512,0.9424,0.017099999999999997,0.278,0.222,0.236,0.53,0.515,1
1534,0.489,0.8322,0.0209,0.278,0.219,0.149,0.5,0.446,1
1535,0.531,0.8664000000000001,0.019000000000000003,0.278,0.233,0.344,0.576,0.515,1
1536,0.562,1.0,0.015200000000000002,0.278,0.462,0.406,0.561,0.549,2
1537,0.613,1.0,0.015200000000000002,0.27,0.437,0.344,0.591,0.652,2
1538,0.622,1.0,0.019000000000000003,0.31,0.165,0.236,0.683,0.583,1
1539,0.68,1.0,0.015200000000000002,0.278,0.391,0.493,0.713,0.618,1
1540,0.718,1.0,0.0114,0.278,0.53,0.384,0.683,0.772,1
1541,0.733,1.0,0.007600000000000001,0.278,0.437,0.363,0.774,0.721,1
1542,0.58,1.0,0.0114,0.278,0.376,0.297,0.652,0.601,1
1543,0.565,1.0,0.0114,0.198,0.294,0.278,0.53,0.635,2
1544,0.56,1.0,0.0133,0.278,0.179,0.214,0.622,0.532,1
1545,0.628,1.0,0.0114,0.25,0.473,0.446,0.606,0.652,2
1546,0.596,1.0,0.0133,0.319,0.487,0.533,0.622,0.601,2
1547,0.698,1.0,0.015200000000000002,0.339,0.247,0.17,0.744,0.686,1
1548,0.731,1.0,0.009500000000000001,0.282,0.362,0.446,0.729,0.755,2
1549,0.611,1.0,0.007600000000000001,0.27,0.427,0.363,0.652,0.652,2
1550,0.615,1.0,0.009500000000000001,0.27,0.53,0.384,0.652,0.652,2
1551,0.585,1.0,0.0133,0.278,0.692,0.573,0.576,0.618,1
1552,0.613,1.0,0.019000000000000003,0.278,0.161,0.195,0.652,0.566,1
1553,0.681,1.0,0.017099999999999997,0.278,0.319,0.297,0.637,0.704,2
1554,0.641,1.0,0.0133,0.161,0.297,0.278,0.606,0.686,2
1555,0.536,1.0,0.0133,0.19,0.652,0.594,0.5,0.583,2
1556,0.475,1.0,0.0133,0.234,0.667,0.493,0.439,0.549,2
1557,0.504,1.0,0.017099999999999997,0.254,0.509,0.384,0.515,0.549,1
1558,0.571,1.0,0.017099999999999997,0.31,0.104,0.149,0.637,0.532,1
1559,0.658,1.0,0.015200000000000002,0.306,0.305,0.344,0.652,0.635,1
1560,0.711,1.0,0.0133,0.278,0.237,0.363,0.729,0.721,2
1561,0.716,1.0,0.009500000000000001,0.278,0.219,0.318,0.713,0.704,2
1562,0.631,1.0,0.009500000000000001,0.25,0.452,0.344,0.591,0.686,2
1563,0.55,1.0,0.017099999999999997,0.278,0.473,0.363,0.5,0.601,2
1564,0.616,1.0,0.0209,0.278,0.201,0.195,0.591,0.669,1
1565,0.649,1.0,0.017099999999999997,0.278,0.323,0.318,0.591,0.704,2
1566,0.631,1.0,0.0133,0.206,0.258,0.195,0.591,0.686,2
1567,0.632,1.0,0.0114,0.081,0.394,0.344,0.561,0.704,2
1568,0.631,1.0,0.015200000000000002,0.157,0.297,0.278,0.576,0.704,2
1569,0.69,1.0,0.019000000000000003,0.323,0.247,0.236,0.683,0.721,1
1570,0.698,1.0,0.019000000000000003,0.323,0.244,0.214,0.683,0.669,1
1571,0.706,1.0,0.017099999999999997,0.339,0.208,0.214,0.698,0.669,1
1572,0.708,1.0,0.015200000000000002,0.278,0.351,0.344,0.652,0.738,2
1573,0.753,1.0,0.009500000000000001,0.278,0.509,0.406,0.744,0.789,2
1574,0.757,1.0,0.0057,0.278,0.552,0.493,0.729,0.806,2
1575,0.66,1.0,0.0038000000000000004,0.262,0.398,0.446,0.637,0.721,2
1576,0.618,1.0,0.007600000000000001,0.266,0.552,0.406,0.545,0.704,2
1577,0.61,1.0,0.009500000000000001,0.27,0.427,0.297,0.576,0.669,2
1578,0.654,1.0,0.0133,0.278,0.219,0.257,0.652,0.652,1
1579,0.711,1.0,0.0133,0.278,0.341,0.406,0.759,0.686,2
1580,0.789,1.0,0.0114,0.278,0.462,0.363,0.744,0.841,2
1581,0.701,1.0,0.0133,0.278,0.333,0.297,0.698,0.704,2
1582,0.685,1.0,0.015200000000000002,0.278,0.269,0.278,0.683,0.704,2
1583,0.699,1.0,0.015200000000000002,0.278,0.154,0.108,0.729,0.652,1
1584,0.707,1.0,0.0133,0.242,0.358,0.278,0.683,0.755,2
1585,0.75,1.0,0.0133,0.242,0.262,0.297,0.713,0.789,2
1586,0.829,1.0,0.0114,0.226,0.337,0.363,0.805,0.824,2
1587,0.757,1.0,0.0133,0.266,0.416,0.406,0.744,0.772,2
1588,0.709,1.0,0.017099999999999997,0.294,0.208,0.195,0.729,0.686,2
1589,0.774,1.0,0.015200000000000002,0.294,0.341,0.363,0.759,0.755,1
1590,0.785,1.0,0.0133,0.27,0.358,0.318,0.744,0.824,2
1591,0.786,1.0,0.0133,0.214,0.276,0.278,0.744,0.824,2
1592,0.801,1.0,0.015200000000000002,0.278,0.133,0.195,0.79,0.789,1
1593,0.753,1.0,0.015200000000000002,0.266,0.412,0.406,0.744,0.806,2
1594,0.744,1.0,0.015200000000000002,0.278,0.262,0.297,0.698,0.755,1
1595,0.744,1.0,0.015200000000000002,0.278,0.269,0.278,0.698,0.738,1
1596,0.75,1.0,0.015200000000000002,0.31,0.143,0.149,0.744,0.704,1
1597,0.814,1.0,0.015200000000000002,0.31,0.19,0.195,0.835,0.755,1
1598,0.856,1.0,0.015200000000000002,0.278,0.222,0.195,0.82,0.841,1
1599,0.846,1.0,0.015200000000000002,0.278,0.258,0.236,0.805,0.824,1
1600,0.841,1.0,0.016,0.278,0.258,0.363,0.805,0.858,2
1601,0.787,1.0,0.014,0.25,0.28,0.257,0.713,0.841,2
1602,0.777,1.0,0.012,0.266,0.333,0.318,0.729,0.824,2
1603,0.731,1.0,0.016,0.278,0.208,0.344,0.729,0.721,1
1604,0.784,1.0,0.016,0.278,0.297,0.297,0.744,0.806,2
1605,0.846,1.0,0.014,0.266,0.355,0.297,0.82,0.892,2
1606,0.893,1.0,0.012,0.278,0.409,0.297,0.82,0.944,2
1607,0.893,1.0,0.012,0.278,0.419,0.344,0.82,0.927,1
1608,0.857,1.0,0.014,0.278,0.201,0.257,0.851,0.806,1
1609,0.894,1.0,0.014,0.278,0.373,0.318,0.835,0.875,1
1610,0.88,1.0,0.014,0.278,0.387,0.318,0.835,0.909,2
1611,0.797,1.0,0.014,0.27,0.197,0.363,0.744,0.824,2
1612,0.772,1.0,0.016,0.206,0.165,0.17,0.713,0.824,2
1613,0.787,1.0,0.016,0.27,0.226,0.149,0.744,0.806,1
1614,0.805,1.0,0.018,0.278,0.211,0.257,0.744,0.841,2
1615,0.764,1.0,0.018,0.278,0.201,0.236,0.729,0.755,1
1616,0.69,1.0,0.018,0.278,0.244,0.149,0.713,0.704,2
1617,0.661,1.0,0.02,0.278,0.186,0.195,0.652,0.704,2
1618,0.707,1.0,0.02,0.278,0.133,0.108,0.683,0.686,1
1619,0.732,1.0,0.018,0.278,0.312,0.297,0.698,0.738,1
1620,0.738,1.0,0.018,0.274,0.348,0.257,0.683,0.806,1
1621,0.78,1.0,0.018,0.23,0.28,0.236,0.759,0.824,1
1622,0.82,1.0,0.016,0.254,0.262,0.257,0.805,0.824,1
1623,0.813,1.0,0.014,0.202,0.398,0.344,0.79,0.875,2
1624,0.804,1.0,0.012,0.238,0.226,0.384,0.79,0.824,2
1625,0.862,1.0,0.014,0.226,0.118,0.149,0.805,0.858,1
1626,0.865,1.0,0.014,0.278,0.247,0.297,0.805,0.858,1
1627,0.857,1.0,0.012,0.278,0.265,0.236,0.82,0.858,1
1628,0.842,1.0,0.012,0.258,0.237,0.318,0.805,0.858,2
1629,0.802,1.0,0.012,0.278,0.276,0.363,0.744,0.841,1
1630,0.718,1.0,0.016,0.278,0.179,0.214,0.698,0.755,2
1631,0.73,1.0,0.014,0.262,0.201,0.17,0.713,0.772,2
1632,0.774,1.0,0.012,0.234,0.172,0.214,0.774,0.806,2
1633,0.827,1.0,0.012,0.25,0.247,0.363,0.805,0.824,2
1634,0.916,1.0,0.012,0.278,0.412,0.384,0.866,0.944,2
1635,0.921,1.0,0.014,0.278,0.412,0.318,0.866,0.944,1
1636,0.922,1.0,0.014,0.278,0.355,0.278,0.881,0.944,1
1637,0.852,1.0,0.018,0.27,0.276,0.363,0.851,0.858,2
1638,0.843,1.0,0.018,0.278,0.161,0.149,0.79,0.858,1
1639,0.897,1.0,0.014,0.278,0.297,0.257,0.881,0.892,1
1640,0.864,1.0,0.014,0.262,0.251,0.297,0.851,0.858,2
1641,0.777,1.0,0.018,0.278,0.312,0.278,0.744,0.806,1
1642,0.775,1.0,0.02,0.278,0.086,0.108,0.744,0.772,1
1643,0.802,1.0,0.018,0.278,0.147,0.17,0.759,0.806,1
1644,0.83,1.0,0.016,0.278,0.258,0.214,0.82,0.824,1
1645,0.875,1.0,0.014,0.278,0.33,0.257,0.835,0.858,1
1646,0.92,1.0,0.014,0.278,0.398,0.363,0.851,0.927,1
1647,0.863,1.0,0.014,0.262,0.265,0.236,0.805,0.892,2
1648,0.841,1.0,0.018,0.278,0.165,0.149,0.774,0.875,1
1649,0.889,1.0,0.016,0.27,0.24,0.17,0.835,0.909,2
1650,0.911,1.0,0.016,0.278,0.208,0.17,0.866,0.944,2
1651,0.907,1.0,0.014,0.278,0.222,0.363,0.881,0.927,2
1652,0.94,1.0,0.014,0.278,0.204,0.149,0.897,0.944,1
1653,0.944,1.0,0.016,0.278,0.219,0.195,0.881,0.944,1
1654,0.905,1.0,0.014,0.278,0.179,0.17,0.851,0.961,2
1655,0.913,1.0,0.014,0.278,0.165,0.108,0.881,0.927,1
1656,0.951,1.0,0.014,0.278,0.233,0.214,0.897,0.944,1
1657,0.913,1.0,0.014,0.274,0.179,0.149,0.851,0.944,2
1658,0.901,1.0,0.016,0.238,0.158,0.17,0.881,0.944,1
1659,0.925,1.0,0.014,0.278,0.154,0.108,0.881,0.944,1
1660,0.948,1.0,0.012,0.278,0.176,0.149,0.912,0.944,1
1661,0.953,1.0,0.01,0.278,0.204,0.214,0.897,0.961,2
1662,0.893,1.0,0.012,0.278,0.269,0.278,0.866,0.909,2
1663,0.812,1.0,0.018,0.278,0.258,0.195,0.79,0.824,1
1664,0.775,1.0,0.02,0.274,0.197,0.17,0.713,0.824,2
1665,0.769,1.0,0.02,0.278,0.118,0.13,0.744,0.789,1
1666,0.835,1.0,0.018,0.266,0.172,0.17,0.79,0.858,1
1667,0.806,1.0,0.018,0.278,0.111,0.13,0.79,0.789,1
1668,0.796,1.0,0.016,0.254,0.179,0.257,0.744,0.841,2
1669,0.838,1.0,0.014,0.23,0.283,0.318,0.774,0.875,2
1670,0.826,1.0,0.016,0.278,0.172,0.149,0.774,0.858,1
1671,0.841,1.0,0.014,0.278,0.24,0.236,0.82,0.824,1
1672,0.895,1.0,0.014,0.278,0.122,0.13,0.835,0.875,1
1673,0.836,1.0,0.014,0.27,0.222,0.257,0.835,0.841,2
1674,0.868,1.0,0.012,0.278,0.287,0.257,0.82,0.892,2
1675,0.779,1.0,0.014,0.278,0.448,0.384,0.82,0.806,1
1676,0.75,1.0,0.018,0.254,0.151,0.195,0.744,0.738,1
1677,0.803,1.0,0.016,0.278,0.319,0.318,0.805,0.806,1
1678,0.879,1.0,0.016,0.278,0.265,0.257,0.835,0.892,2
1679,0.87,1.0,0.018,0.278,0.158,0.149,0.82,0.841,1
1680,0.864,1.0,0.016,0.266,0.294,0.344,0.805,0.858,2
1681,0.806,1.0,0.016,0.278,0.265,0.195,0.774,0.824,1
1682,0.795,1.0,0.018,0.262,0.176,0.17,0.774,0.789,1
1683,0.826,1.0,0.016,0.278,0.24,0.195,0.79,0.824,1
1684,0.841,1.0,0.014,0.278,0.226,0.17,0.79,0.858,1
1685,0.827,1.0,0.014,0.258,0.269,0.278,0.774,0.841,1
1686,0.798,1.0,0.014,0.278,0.258,0.195,0.759,0.806,1
1687,0.804,1.0,0.016,0.254,0.136,0.13,0.774,0.789,1
1688,0.843,1.0,0.014,0.262,0.211,0.195,0.82,0.858,2
1689,0.853,1.0,0.016,0.21,0.129,0.13,0.835,0.841,1
1690,0.879,1.0,0.016,0.262,0.122,0.108,0.851,0.858,1
1691,0.891,1.0,0.016,0.278,0.147,0.108,0.82,0.927,1
1692,0.853,1.0,0.016,0.278,0.323,0.214,0.79,0.892,1
1693,0.824,1.0,0.016,0.278,0.341,0.236,0.805,0.841,1
1694,0.861,1.0,0.014,0.278,0.287,0.236,0.851,0.875,2
1695,0.883,1.0,0.014,0.278,0.244,0.236,0.866,0.875,1
1696,0.881,1.0,0.014,0.278,0.276,0.278,0.851,0.875,1
1697,0.823,1.0,0.014,0.23,0.244,0.17,0.805,0.875,2
1698,0.769,1.0,0.016,0.246,0.247,0.214,0.729,0.772,2
1699,0.77,1.0,0.016,0.278,0.208,0.257,0.759,0.755,1
1700,0.843,1.0,0.012,0.278,0.319,0.257,0.866,0.824,1
1701,0.799,1.0,0.016,0.278,0.394,0.318,0.835,0.772,2
1702,0.729,1.0,0.016,0.278,0.229,0.257,0.713,0.721,1
1703,0.734,1.0,0.014,0.278,0.108,0.108,0.759,0.686,1
1704,0.784,1.0,0.014,0.278,0.211,0.257,0.744,0.772,1
1705,0.756,1.0,0.016,0.274,0.344,0.318,0.698,0.789,2
1706,0.701,1.0,0.018,0.278,0.341,0.344,0.668,0.669,1
1707,0.7,1.0,0.018,0.278,0.186,0.214,0.683,0.686,1
1708,0.656,1.0,0.018,0.278,0.111,0.17,0.683,0.618,1
1709,0.695,1.0,0.02,0.278,0.118,0.13,0.729,0.669,1
1710,0.711,1.0,0.018,0.278,0.183,0.195,0.729,0.704,1
1711,0.749,1.0,0.016,0.278,0.215,0.214,0.79,0.721,1
1712,0.72,1.0,0.014,0.222,0.19,0.257,0.713,0.755,2
1713,0.654,1.0,0.018,0.278,0.283,0.278,0.591,0.686,2
1714,0.6,1.0,0.02,0.278,0.115,0.108,0.637,0.583,1
1715,0.681,1.0,0.018,0.278,0.165,0.195,0.759,0.618,1
1716,0.746,1.0,0.014,0.278,0.151,0.087,0.79,0.704,1
1717,0.793,1.0,0.012,0.278,0.219,0.149,0.805,0.772,1
1718,0.819,1.0,0.012,0.278,0.272,0.344,0.805,0.789,1
1719,0.77,1.0,0.012,0.274,0.337,0.297,0.744,0.824,2
1720,0.674,1.0,0.016,0.278,0.183,0.17,0.637,0.704,2
1721,0.669,1.0,0.018,0.278,0.204,0.214,0.637,0.721,2
1722,0.637,1.0,0.022,0.278,0.222,0.17,0.622,0.601,1
1723,0.652,1.0,0.016,0.278,0.211,0.257,0.683,0.635,1
1724,0.672,1.0,0.016,0.278,0.215,0.257,0.713,0.635,1
1725,0.551,1.0,0.018,0.278,0.459,0.446,0.591,0.566,2
1726,0.543,1.0,0.02,0.278,0.258,0.195,0.515,0.601,2
1727,0.529,1.0,0.022,0.25,0.179,0.195,0.622,0.498,1
1728,0.657,1.0,0.018,0.278,0.211,0.149,0.713,0.618,1
1729,0.7,1.0,0.016,0.278,0.265,0.363,0.729,0.669,1
1730,0.779,1.0,0.014,0.278,0.437,0.344,0.759,0.772,1
1731,0.753,1.0,0.014,0.278,0.19,0.149,0.713,0.755,1
1732,0.713,1.0,0.016,0.278,0.097,0.13,0.744,0.686,1
1733,0.725,1.0,0.016,0.278,0.219,0.236,0.713,0.738,1
1734,0.71,1.0,0.02,0.278,0.211,0.236,0.713,0.669,1
1735,0.785,1.0,0.014,0.278,0.344,0.297,0.835,0.755,1
1736,0.667,1.0,0.018,0.278,0.366,0.363,0.713,0.669,1
1737,0.638,1.0,0.016,0.278,0.251,0.257,0.713,0.618,1
1738,0.741,1.0,0.01,0.278,0.28,0.318,0.713,0.755,1
1739,0.678,1.0,0.016,0.278,0.505,0.363,0.652,0.704,1
1740,0.602,0.984,0.022,0.278,0.376,0.278,0.561,0.583,1
1741,0.537,1.0,0.018,0.278,0.19,0.278,0.591,0.532,2
1742,0.55,1.0,0.02,0.278,0.265,0.318,0.53,0.583,2
1743,0.539,1.0,0.02,0.278,0.118,0.13,0.652,0.498,1
1744,0.661,1.0,0.016,0.278,0.176,0.318,0.774,0.601,1
1745,0.665,1.0,0.016,0.278,0.394,0.384,0.683,0.652,1
1746,0.529,0.992,0.02,0.278,0.326,0.236,0.53,0.515,1
1747,0.508,0.98,0.02,0.278,0.165,0.17,0.591,0.463,1
1748,0.61,1.0,0.018,0.278,0.215,0.236,0.668,0.566,1
1749,0.631,1.0,0.018,0.278,0.165,0.195,0.729,0.566,1
1750,0.726,1.0,0.016,0.278,0.215,0.214,0.82,0.669,1
1751,0.649,1.0,0.018,0.278,0.247,0.214,0.683,0.618,2
1752,0.674,1.0,0.014,0.278,0.219,0.297,0.729,0.635,1
1753,0.654,1.0,0.016,0.278,0.315,0.278,0.698,0.669,1
1754,0.594,1.0,0.02,0.278,0.111,0.108,0.668,0.549,1
1755,0.648,1.0,0.018,0.278,0.398,0.467,0.591,0.704,1
1756,0.536,0.814,0.022,0.278,0.473,0.406,0.545,0.515,1
1757,0.531,0.826,0.018,0.278,0.122,0.108,0.591,0.515,1
1758,0.58,0.96,0.016,0.278,0.215,0.236,0.668,0.498,1
1759,0.653,1.0,0.018,0.278,0.287,0.257,0.606,0.686,1
1760,0.62,1.0,0.02,0.278,0.151,0.087,0.652,0.618,1
1761,0.64,1.0,0.02,0.274,0.104,0.13,0.698,0.583,1
1762,0.78,1.0,0.016,0.258,0.229,0.236,0.706,0.652,1
1763,0.722,1.0,0.014,0.278,0.262,0.195,0.713,0.704,1
1764,0.673,1.0,0.016,0.278,0.323,0.297,0.652,0.635,1
1765,0.58,1.0,0.02,0.226,0.201,0.195,0.591,0.583,1
1766,0.606,1.0,0.018,0.23,0.168,0.108,0.652,0.583,1
1767,0.665,1.0,0.016,0.278,0.168,0.195,0.79,0.583,1
1768,0.659,1.0,0.018,0.278,0.272,0.236,0.698,0.635,1
1769,0.579,1.0,0.02,0.278,0.125,0.149,0.637,0.549,1
1770,0.595,1.0,0.018,0.278,0.161,0.17,0.622,0.583,1
1771,0.596,1.0,0.014,0.278,0.326,0.214,0.622,0.601,1
1772,0.682,1.0,0.01,0.278,0.33,0.344,0.698,0.721,1
1773,0.543,1.0,0.014,0.278,0.602,0.493,0.637,0.566,2
1774,0.469,1.0,0.018,0.246,0.211,0.236,0.545,0.429,1
1775,0.567,1.0,0.012,0.278,0.247,0.17,0.561,0.583,1
