,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1533,0.512,0.009,0.515,0.278,0.222,0.236,0.53,0.496,1
1534,0.489,0.011,0.446,0.278,0.219,0.149,0.5,0.438,1
1535,0.531,0.01,0.515,0.278,0.233,0.344,0.576,0.456,1
1536,0.562,0.008,0.549,0.278,0.462,0.406,0.561,0.533,2
1537,0.613,0.008,0.652,0.27,0.437,0.344,0.591,0.641,2
1538,0.622,0.01,0.583,0.31,0.165,0.236,0.683,0.554,1
1539,0.68,0.008,0.618,0.278,0.391,0.493,0.713,0.623,1
1540,0.718,0.006,0.772,0.278,0.53,0.384,0.683,0.711,1
1541,0.733,0.004,0.721,0.278,0.437,0.363,0.774,0.755,1
1542,0.58,0.006,0.601,0.278,0.376,0.297,0.652,0.614,1
1543,0.565,0.006,0.635,0.198,0.294,0.278,0.53,0.671,2
1544,0.56,0.007,0.532,0.278,0.179,0.214,0.622,0.599,1
1545,0.628,0.006,0.652,0.25,0.473,0.446,0.606,0.665,2
1546,0.596,0.007,0.601,0.319,0.487,0.533,0.622,0.637,2
1547,0.698,0.008,0.686,0.339,0.247,0.17,0.744,0.688,1
1548,0.731,0.005,0.755,0.282,0.362,0.446,0.729,0.695,2
1549,0.611,0.004,0.652,0.27,0.427,0.363,0.652,0.692,2
1550,0.615,0.005,0.652,0.27,0.53,0.384,0.652,0.656,2
1551,0.585,0.007,0.618,0.278,0.692,0.573,0.576,0.6,1
1552,0.613,0.01,0.566,0.278,0.161,0.195,0.652,0.615,1
1553,0.681,0.009,0.704,0.278,0.319,0.297,0.637,0.654,2
1554,0.641,0.007,0.686,0.161,0.297,0.278,0.606,0.74,2
1555,0.536,0.007,0.583,0.19,0.652,0.594,0.5,0.616,2
1556,0.475,0.007,0.549,0.234,0.667,0.493,0.439,0.58,2
1557,0.504,0.009,0.549,0.254,0.509,0.384,0.515,0.579,1
1558,0.571,0.009,0.532,0.31,0.104,0.149,0.637,0.58,1
1559,0.658,0.008,0.635,0.306,0.305,0.344,0.652,0.605,1
1560,0.711,0.007,0.721,0.278,0.237,0.363,0.729,0.662,2
1561,0.716,0.005,0.704,0.278,0.219,0.318,0.713,0.741,2
1562,0.631,0.005,0.686,0.25,0.452,0.344,0.591,0.732,2
1563,0.55,0.009,0.601,0.278,0.473,0.363,0.5,0.636,2
1564,0.616,0.011,0.669,0.278,0.201,0.195,0.591,0.684,1
1565,0.649,0.009,0.704,0.278,0.323,0.318,0.591,0.667,2
1566,0.631,0.007,0.686,0.206,0.258,0.195,0.591,0.742,2
1567,0.632,0.006,0.704,0.081,0.394,0.344,0.561,0.758,2
1568,0.631,0.008,0.704,0.157,0.297,0.278,0.576,0.743,2
1569,0.69,0.01,0.721,0.323,0.247,0.236,0.683,0.695,1
1570,0.698,0.01,0.669,0.323,0.244,0.214,0.683,0.631,1
1571,0.706,0.009,0.669,0.339,0.208,0.214,0.698,0.652,1
1572,0.708,0.008,0.738,0.278,0.351,0.344,0.652,0.69,2
1573,0.753,0.005,0.789,0.278,0.509,0.406,0.744,0.787,2
1574,0.757,0.003,0.806,0.278,0.552,0.493,0.729,0.818,2
1575,0.66,0.002,0.721,0.262,0.398,0.446,0.637,0.766,2
1576,0.618,0.004,0.704,0.266,0.552,0.406,0.545,0.716,2
1577,0.61,0.005,0.669,0.27,0.427,0.297,0.576,0.704,2
1578,0.654,0.007,0.652,0.278,0.219,0.257,0.652,0.714,1
1579,0.711,0.007,0.686,0.278,0.341,0.406,0.759,0.754,2
1580,0.789,0.006,0.841,0.278,0.462,0.363,0.744,0.833,2
1581,0.701,0.007,0.704,0.278,0.333,0.297,0.698,0.757,2
1582,0.685,0.008,0.704,0.278,0.269,0.278,0.683,0.714,2
1583,0.699,0.008,0.652,0.278,0.154,0.108,0.729,0.681,1
1584,0.707,0.007,0.755,0.242,0.358,0.278,0.683,0.783,2
1585,0.75,0.007,0.789,0.242,0.262,0.297,0.713,0.835,2
1586,0.829,0.006,0.824,0.226,0.337,0.363,0.805,0.919,2
1587,0.757,0.007,0.772,0.266,0.416,0.406,0.744,0.809,2
1588,0.709,0.009,0.686,0.294,0.208,0.195,0.729,0.73,2
1589,0.774,0.008,0.755,0.294,0.341,0.363,0.759,0.775,1
1590,0.785,0.007,0.824,0.27,0.358,0.318,0.744,0.833,2
1591,0.786,0.007,0.824,0.214,0.276,0.278,0.744,0.845,2
1592,0.801,0.008,0.789,0.278,0.133,0.195,0.79,0.819,1
1593,0.753,0.008,0.806,0.266,0.412,0.406,0.744,0.807,2
1594,0.744,0.008,0.755,0.278,0.262,0.297,0.698,0.748,1
1595,0.744,0.008,0.738,0.278,0.269,0.278,0.698,0.724,1
1596,0.75,0.008,0.704,0.31,0.143,0.149,0.744,0.669,1
1597,0.814,0.008,0.755,0.31,0.19,0.195,0.835,0.743,1
1598,0.856,0.008,0.841,0.278,0.222,0.195,0.82,0.789,1
1599,0.846,0.008,0.824,0.278,0.258,0.236,0.805,0.816,1
1600,0.841,0.008,0.858,0.278,0.258,0.363,0.805,0.877,2
1601,0.787,0.007,0.841,0.25,0.28,0.257,0.713,0.881,2
1602,0.777,0.006,0.824,0.266,0.333,0.318,0.729,0.864,2
1603,0.731,0.008,0.721,0.278,0.208,0.344,0.729,0.792,1
1604,0.784,0.008,0.806,0.278,0.297,0.297,0.744,0.841,2
1605,0.846,0.007,0.892,0.266,0.355,0.297,0.82,0.912,2
1606,0.893,0.006,0.944,0.278,0.409,0.297,0.82,0.93,2
1607,0.893,0.006,0.927,0.278,0.419,0.344,0.82,0.9,1
1608,0.857,0.007,0.806,0.278,0.201,0.257,0.851,0.787,1
1609,0.894,0.007,0.875,0.278,0.373,0.318,0.835,0.909,1
1610,0.88,0.007,0.909,0.278,0.387,0.318,0.835,0.912,2
1611,0.797,0.007,0.824,0.27,0.197,0.363,0.744,0.881,2
1612,0.772,0.008,0.824,0.206,0.165,0.17,0.713,0.885,2
1613,0.787,0.008,0.806,0.27,0.226,0.149,0.744,0.86,1
1614,0.805,0.009,0.841,0.278,0.211,0.257,0.744,0.854,2
1615,0.764,0.009,0.755,0.278,0.201,0.236,0.729,0.748,1
1616,0.69,0.009,0.704,0.278,0.244,0.149,0.713,0.717,2
1617,0.661,0.01,0.704,0.278,0.186,0.195,0.652,0.731,2
1618,0.707,0.01,0.686,0.278,0.133,0.108,0.683,0.712,1
1619,0.732,0.009,0.738,0.278,0.312,0.297,0.698,0.732,1
1620,0.738,0.009,0.806,0.274,0.348,0.257,0.683,0.808,1
1621,0.78,0.009,0.824,0.23,0.28,0.236,0.759,0.853,1
1622,0.82,0.008,0.824,0.254,0.262,0.257,0.805,0.884,1
1623,0.813,0.007,0.875,0.202,0.398,0.344,0.79,0.907,2
1624,0.804,0.006,0.824,0.238,0.226,0.384,0.79,0.893,2
1625,0.862,0.007,0.858,0.226,0.118,0.149,0.805,0.901,1
1626,0.865,0.007,0.858,0.278,0.247,0.297,0.805,0.916,1
1627,0.857,0.006,0.858,0.278,0.265,0.236,0.82,0.912,1
1628,0.842,0.006,0.858,0.258,0.237,0.318,0.805,0.922,2
1629,0.802,0.006,0.841,0.278,0.276,0.363,0.744,0.86,1
1630,0.718,0.008,0.755,0.278,0.179,0.214,0.698,0.798,2
1631,0.73,0.007,0.772,0.262,0.201,0.17,0.713,0.826,2
1632,0.774,0.006,0.806,0.234,0.172,0.214,0.774,0.853,2
1633,0.827,0.006,0.824,0.25,0.247,0.363,0.805,0.905,2
1634,0.916,0.006,0.944,0.278,0.412,0.384,0.866,0.964,2
1635,0.921,0.007,0.944,0.278,0.412,0.318,0.866,0.952,1
1636,0.922,0.007,0.944,0.278,0.355,0.278,0.881,0.952,1
1637,0.852,0.009,0.858,0.27,0.276,0.363,0.851,0.857,2
1638,0.843,0.009,0.858,0.278,0.161,0.149,0.79,0.862,1
1639,0.897,0.007,0.892,0.278,0.297,0.257,0.881,0.921,1
1640,0.864,0.007,0.858,0.262,0.251,0.297,0.851,0.892,2
1641,0.777,0.009,0.806,0.278,0.312,0.278,0.744,0.788,1
1642,0.775,0.01,0.772,0.278,0.086,0.108,0.744,0.794,1
1643,0.802,0.009,0.806,0.278,0.147,0.17,0.759,0.818,1
1644,0.83,0.008,0.824,0.278,0.258,0.214,0.82,0.838,1
1645,0.875,0.007,0.858,0.278,0.33,0.257,0.835,0.899,1
1646,0.92,0.007,0.927,0.278,0.398,0.363,0.851,0.927,1
1647,0.863,0.007,0.892,0.262,0.265,0.236,0.805,0.917,2
1648,0.841,0.009,0.875,0.278,0.165,0.149,0.774,0.932,1
1649,0.889,0.008,0.909,0.27,0.24,0.17,0.835,0.958,2
1650,0.911,0.008,0.944,0.278,0.208,0.17,0.866,0.965,2
1651,0.907,0.007,0.927,0.278,0.222,0.363,0.881,0.951,2
1652,0.94,0.007,0.944,0.278,0.204,0.149,0.897,0.951,1
1653,0.944,0.008,0.944,0.278,0.219,0.195,0.881,0.96,1
1654,0.905,0.007,0.961,0.278,0.179,0.17,0.851,0.968,2
1655,0.913,0.007,0.927,0.278,0.165,0.108,0.881,0.985,1
1656,0.951,0.007,0.944,0.278,0.233,0.214,0.897,0.978,1
1657,0.913,0.007,0.944,0.274,0.179,0.149,0.851,0.967,2
1658,0.901,0.008,0.944,0.238,0.158,0.17,0.881,0.995,1
1659,0.925,0.007,0.944,0.278,0.154,0.108,0.881,0.979,1
1660,0.948,0.006,0.944,0.278,0.176,0.149,0.912,0.996,1
1661,0.953,0.005,0.961,0.278,0.204,0.214,0.897,0.953,2
1662,0.893,0.006,0.909,0.278,0.269,0.278,0.866,0.936,2
1663,0.812,0.009,0.824,0.278,0.258,0.195,0.79,0.843,1
1664,0.775,0.01,0.824,0.274,0.197,0.17,0.713,0.839,2
1665,0.769,0.01,0.789,0.278,0.118,0.13,0.744,0.85,1
1666,0.835,0.009,0.858,0.266,0.172,0.17,0.79,0.892,1
1667,0.806,0.009,0.789,0.278,0.111,0.13,0.79,0.806,1
1668,0.796,0.008,0.841,0.254,0.179,0.257,0.744,0.87,2
1669,0.838,0.007,0.875,0.23,0.283,0.318,0.774,0.933,2
1670,0.826,0.008,0.858,0.278,0.172,0.149,0.774,0.901,1
1671,0.841,0.007,0.824,0.278,0.24,0.236,0.82,0.908,1
1672,0.895,0.007,0.875,0.278,0.122,0.13,0.835,0.918,1
1673,0.836,0.007,0.841,0.27,0.222,0.257,0.835,0.899,2
1674,0.868,0.006,0.892,0.278,0.287,0.257,0.82,0.928,2
1675,0.779,0.007,0.806,0.278,0.448,0.384,0.82,0.811,1
1676,0.75,0.009,0.738,0.254,0.151,0.195,0.744,0.817,1
1677,0.803,0.008,0.806,0.278,0.319,0.318,0.805,0.849,1
1678,0.879,0.008,0.892,0.278,0.265,0.257,0.835,0.912,2
1679,0.87,0.009,0.841,0.278,0.158,0.149,0.82,0.902,1
1680,0.864,0.008,0.858,0.266,0.294,0.344,0.805,0.911,2
1681,0.806,0.008,0.824,0.278,0.265,0.195,0.774,0.838,1
1682,0.795,0.009,0.789,0.262,0.176,0.17,0.774,0.864,1
1683,0.826,0.008,0.824,0.278,0.24,0.195,0.79,0.885,1
1684,0.841,0.007,0.858,0.278,0.226,0.17,0.79,0.888,1
1685,0.827,0.007,0.841,0.258,0.269,0.278,0.774,0.868,1
1686,0.798,0.007,0.806,0.278,0.258,0.195,0.759,0.821,1
1687,0.804,0.008,0.789,0.254,0.136,0.13,0.774,0.866,1
1688,0.843,0.007,0.858,0.262,0.211,0.195,0.82,0.898,2
1689,0.853,0.008,0.841,0.21,0.129,0.13,0.835,0.92,1
1690,0.879,0.008,0.858,0.262,0.122,0.108,0.851,0.928,1
1691,0.891,0.008,0.927,0.278,0.147,0.108,0.82,0.944,1
1692,0.853,0.008,0.892,0.278,0.323,0.214,0.79,0.906,1
1693,0.824,0.008,0.841,0.278,0.341,0.236,0.805,0.848,1
1694,0.861,0.007,0.875,0.278,0.287,0.236,0.851,0.883,2
1695,0.883,0.007,0.875,0.278,0.244,0.236,0.866,0.892,1
1696,0.881,0.007,0.875,0.278,0.276,0.278,0.851,0.907,1
1697,0.823,0.007,0.875,0.23,0.244,0.17,0.805,0.893,2
1698,0.769,0.008,0.772,0.246,0.247,0.214,0.729,0.833,2
1699,0.77,0.008,0.755,0.278,0.208,0.257,0.759,0.812,1
1700,0.843,0.006,0.824,0.278,0.319,0.257,0.866,0.866,1
1701,0.799,0.008,0.772,0.278,0.394,0.318,0.835,0.775,2
1702,0.729,0.008,0.721,0.278,0.229,0.257,0.713,0.697,1
1703,0.734,0.007,0.686,0.278,0.108,0.108,0.759,0.745,1
1704,0.784,0.007,0.772,0.278,0.211,0.257,0.744,0.809,1
1705,0.756,0.008,0.789,0.274,0.344,0.318,0.698,0.796,2
1706,0.701,0.009,0.669,0.278,0.341,0.344,0.668,0.645,1
1707,0.7,0.009,0.686,0.278,0.186,0.214,0.683,0.657,1
1708,0.656,0.009,0.618,0.278,0.111,0.17,0.683,0.64,1
1709,0.695,0.01,0.669,0.278,0.118,0.13,0.729,0.685,1
1710,0.711,0.009,0.704,0.278,0.183,0.195,0.729,0.702,1
1711,0.749,0.008,0.721,0.278,0.215,0.214,0.79,0.752,1
1712,0.72,0.007,0.755,0.222,0.19,0.257,0.713,0.817,2
1713,0.654,0.009,0.686,0.278,0.283,0.278,0.591,0.694,2
1714,0.6,0.01,0.583,0.278,0.115,0.108,0.637,0.621,1
1715,0.681,0.009,0.618,0.278,0.165,0.195,0.759,0.69,1
1716,0.746,0.007,0.704,0.278,0.151,0.087,0.79,0.747,1
1717,0.793,0.006,0.772,0.278,0.219,0.149,0.805,0.761,1
1718,0.819,0.006,0.789,0.278,0.272,0.344,0.805,0.801,1
1719,0.77,0.006,0.824,0.274,0.337,0.297,0.744,0.786,2
1720,0.674,0.008,0.704,0.278,0.183,0.17,0.637,0.702,2
1721,0.669,0.009,0.721,0.278,0.204,0.214,0.637,0.685,2
1722,0.637,0.011,0.601,0.278,0.222,0.17,0.622,0.593,1
1723,0.652,0.008,0.635,0.278,0.211,0.257,0.683,0.637,1
1724,0.672,0.008,0.635,0.278,0.215,0.257,0.713,0.61,1
1725,0.551,0.009,0.566,0.278,0.459,0.446,0.591,0.569,2
1726,0.543,0.01,0.601,0.278,0.258,0.195,0.515,0.551,2
1727,0.529,0.011,0.498,0.25,0.179,0.195,0.622,0.589,1
1728,0.657,0.009,0.618,0.278,0.211,0.149,0.713,0.629,1
1729,0.7,0.008,0.669,0.278,0.265,0.363,0.729,0.651,1
1730,0.779,0.007,0.772,0.278,0.437,0.344,0.759,0.691,1
1731,0.753,0.007,0.755,0.278,0.19,0.149,0.713,0.728,1
1732,0.713,0.008,0.686,0.278,0.097,0.13,0.744,0.73,1
1733,0.725,0.008,0.738,0.278,0.219,0.236,0.713,0.698,1
1734,0.71,0.01,0.669,0.278,0.211,0.236,0.713,0.632,1
1735,0.785,0.007,0.755,0.278,0.344,0.297,0.835,0.726,1
1736,0.667,0.009,0.669,0.278,0.366,0.363,0.713,0.635,1
1737,0.638,0.008,0.618,0.278,0.251,0.257,0.713,0.618,1
1738,0.741,0.005,0.755,0.278,0.28,0.318,0.713,0.732,1
1739,0.678,0.008,0.704,0.278,0.505,0.363,0.652,0.614,1
1740,0.602,0.011,0.583,0.278,0.376,0.278,0.561,0.492,1
1741,0.537,0.009,0.532,0.278,0.19,0.278,0.591,0.53,2
1742,0.55,0.01,0.583,0.278,0.265,0.318,0.53,0.577,2
1743,0.539,0.01,0.498,0.278,0.118,0.13,0.652,0.548,1
1744,0.661,0.008,0.601,0.278,0.176,0.318,0.774,0.575,1
1745,0.665,0.008,0.652,0.278,0.394,0.384,0.683,0.542,1
1746,0.529,0.01,0.515,0.278,0.326,0.236,0.53,0.496,1
1747,0.508,0.01,0.463,0.278,0.165,0.17,0.591,0.49,1
1748,0.61,0.009,0.566,0.278,0.215,0.236,0.668,0.533,1
1749,0.631,0.009,0.566,0.278,0.165,0.195,0.729,0.58,1
1750,0.726,0.008,0.669,0.278,0.215,0.214,0.82,0.621,1
1751,0.649,0.009,0.618,0.278,0.247,0.214,0.683,0.599,2
1752,0.674,0.007,0.635,0.278,0.219,0.297,0.729,0.724,1
1753,0.654,0.008,0.669,0.278,0.315,0.278,0.698,0.658,1
1754,0.594,0.01,0.549,0.278,0.111,0.108,0.668,0.609,1
1755,0.648,0.009,0.704,0.278,0.398,0.467,0.591,0.586,1
1756,0.536,0.011,0.515,0.278,0.473,0.406,0.545,0.407,1
1757,0.531,0.009,0.515,0.278,0.122,0.108,0.591,0.413,1
1758,0.58,0.008,0.498,0.278,0.215,0.236,0.668,0.48,1
1759,0.653,0.009,0.686,0.278,0.287,0.257,0.606,0.516,1
1760,0.62,0.01,0.618,0.278,0.151,0.087,0.652,0.575,1
1761,0.64,0.01,0.583,0.274,0.104,0.13,0.698,0.658,1
1762,0.78,0.008,0.652,0.258,0.229,0.236,0.706,0.695,1
1763,0.722,0.007,0.704,0.278,0.262,0.195,0.713,0.721,1
1764,0.673,0.008,0.635,0.278,0.323,0.297,0.652,0.63,1
1765,0.58,0.01,0.583,0.226,0.201,0.195,0.591,0.621,1
1766,0.606,0.009,0.583,0.23,0.168,0.108,0.652,0.653,1
1767,0.665,0.008,0.583,0.278,0.168,0.195,0.79,0.614,1
1768,0.659,0.009,0.635,0.278,0.272,0.236,0.698,0.549,1
1769,0.579,0.01,0.549,0.278,0.125,0.149,0.637,0.522,1
1770,0.595,0.009,0.583,0.278,0.161,0.17,0.622,0.534,1
1771,0.596,0.007,0.601,0.278,0.326,0.214,0.622,0.523,1
1772,0.682,0.005,0.721,0.278,0.33,0.344,0.698,0.665,1
1773,0.543,0.007,0.566,0.278,0.602,0.493,0.637,0.563,2
1774,0.469,0.009,0.429,0.246,0.211,0.236,0.545,0.54,1
1775,0.567,0.006,0.583,0.278,0.247,0.17,0.561,0.606,1
1776,0.533,0.007,0.515,0.278,0.251,0.278,0.561,0.59,1
1777,0.52,0.008,0.566,0.214,0.541,0.512,0.53,0.615,2
1778,0.461,0.01,0.463,0.278,0.201,0.17,0.484,0.51,1
1779,0.466,0.009,0.463,0.278,0.233,0.257,0.515,0.501,1
1780,0.54,0.006,0.601,0.278,0.247,0.17,0.515,0.568,2
1781,0.552,0.008,0.618,0.278,0.197,0.195,0.515,0.607,2
1782,0.532,0.011,0.566,0.278,0.136,0.149,0.5,0.548,1
1783,0.476,0.013,0.48,0.278,0.111,0.068,0.5,0.534,1
1784,0.506,0.012,0.532,0.278,0.351,0.318,0.53,0.555,1
1785,0.557,0.008,0.583,0.278,0.419,0.344,0.561,0.569,1
1786,0.611,0.006,0.652,0.278,0.269,0.214,0.576,0.668,1
1787,0.571,0.006,0.618,0.145,0.194,0.195,0.53,0.687,2
1788,0.511,0.009,0.583,0.149,0.423,0.318,0.454,0.616,2
1789,0.44,0.009,0.463,0.278,0.477,0.427,0.408,0.5,1
1790,0.416,0.009,0.412,0.278,0.24,0.318,0.484,0.472,1
1791,0.47,0.007,0.463,0.278,0.297,0.236,0.545,0.526,1
1792,0.494,0.008,0.48,0.278,0.201,0.195,0.5,0.543,1
1793,0.478,0.009,0.515,0.278,0.326,0.297,0.469,0.511,1
1794,0.409,0.01,0.395,0.278,0.161,0.149,0.454,0.461,1
1795,0.436,0.009,0.446,0.278,0.229,0.149,0.484,0.5,1
1796,0.483,0.008,0.463,0.27,0.14,0.108,0.515,0.525,1
1797,0.443,0.008,0.412,0.278,0.165,0.149,0.515,0.469,1
1798,0.44,0.007,0.498,0.274,0.237,0.149,0.408,0.504,1
1799,0.422,0.008,0.498,0.165,0.52,0.493,0.377,0.507,1
1800,0.314,0.009,0.343,0.258,0.297,0.257,0.316,0.405,1
1801,0.354,0.009,0.412,0.254,0.283,0.214,0.316,0.47,1
1802,0.303,0.01,0.343,0.161,0.276,0.297,0.286,0.429,1
1803,0.397,0.008,0.446,0.129,0.416,0.406,0.377,0.522,2
1804,0.288,0.01,0.309,0.278,0.419,0.384,0.332,0.333,1
1805,0.18,0.011,0.223,0.278,0.222,0.236,0.225,0.296,1
1806,0.233,0.011,0.257,0.266,0.222,0.214,0.255,0.345,1
1807,0.264,0.011,0.275,0.25,0.154,0.13,0.393,0.384,1
1808,0.406,0.011,0.412,0.278,0.373,0.318,0.439,0.482,1
1809,0.383,0.011,0.378,0.278,0.176,0.195,0.5,0.481,1
1810,0.492,0.011,0.532,0.278,0.448,0.384,0.469,0.494,1
1811,0.425,0.009,0.446,0.278,0.441,0.512,0.423,0.461,2
1812,0.465,0.008,0.412,0.278,0.355,0.363,0.561,0.495,1
1813,0.514,0.007,0.48,0.278,0.165,0.17,0.606,0.538,1
1814,0.519,0.007,0.515,0.278,0.115,0.149,0.515,0.536,1
1815,0.464,0.008,0.446,0.27,0.168,0.236,0.53,0.534,1
