,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
1533,0.512,0.496,0.009,0.278,0.236,0.53,0.222,0.515,1
1534,0.489,0.438,0.011,0.278,0.149,0.5,0.219,0.446,1
1535,0.531,0.456,0.01,0.278,0.344,0.576,0.233,0.515,1
1536,0.562,0.533,0.008,0.278,0.406,0.561,0.462,0.549,2
1537,0.613,0.641,0.008,0.27,0.344,0.591,0.437,0.652,2
1538,0.622,0.554,0.01,0.31,0.236,0.683,0.165,0.583,1
1539,0.68,0.623,0.008,0.278,0.493,0.713,0.391,0.618,1
1540,0.718,0.711,0.006,0.278,0.384,0.683,0.53,0.772,1
1541,0.733,0.755,0.004,0.278,0.363,0.774,0.437,0.721,1
1542,0.58,0.614,0.006,0.278,0.297,0.652,0.376,0.601,1
1543,0.565,0.671,0.006,0.198,0.278,0.53,0.294,0.635,2
1544,0.56,0.599,0.007,0.278,0.214,0.622,0.179,0.532,1
1545,0.628,0.665,0.006,0.25,0.446,0.606,0.473,0.652,2
1546,0.596,0.637,0.007,0.319,0.533,0.622,0.487,0.601,2
1547,0.698,0.688,0.008,0.339,0.17,0.744,0.247,0.686,1
1548,0.731,0.695,0.005,0.282,0.446,0.729,0.362,0.755,2
1549,0.611,0.692,0.004,0.27,0.363,0.652,0.427,0.652,2
1550,0.615,0.656,0.005,0.27,0.384,0.652,0.53,0.652,2
1551,0.585,0.6,0.007,0.278,0.573,0.576,0.692,0.618,1
1552,0.613,0.615,0.01,0.278,0.195,0.652,0.161,0.566,1
1553,0.681,0.654,0.009,0.278,0.297,0.637,0.319,0.704,2
1554,0.641,0.74,0.007,0.161,0.278,0.606,0.297,0.686,2
1555,0.536,0.616,0.007,0.19,0.594,0.5,0.652,0.583,2
1556,0.475,0.58,0.007,0.234,0.493,0.439,0.667,0.549,2
1557,0.504,0.579,0.009,0.254,0.384,0.515,0.509,0.549,1
1558,0.571,0.58,0.009,0.31,0.149,0.637,0.104,0.532,1
1559,0.658,0.605,0.008,0.306,0.344,0.652,0.305,0.635,1
1560,0.711,0.662,0.007,0.278,0.363,0.729,0.237,0.721,2
1561,0.716,0.741,0.005,0.278,0.318,0.713,0.219,0.704,2
1562,0.631,0.732,0.005,0.25,0.344,0.591,0.452,0.686,2
1563,0.55,0.636,0.009,0.278,0.363,0.5,0.473,0.601,2
1564,0.616,0.684,0.011,0.278,0.195,0.591,0.201,0.669,1
1565,0.649,0.667,0.009,0.278,0.318,0.591,0.323,0.704,2
1566,0.631,0.742,0.007,0.206,0.195,0.591,0.258,0.686,2
1567,0.632,0.758,0.006,0.081,0.344,0.561,0.394,0.704,2
1568,0.631,0.743,0.008,0.157,0.278,0.576,0.297,0.704,2
1569,0.69,0.695,0.01,0.323,0.236,0.683,0.247,0.721,1
1570,0.698,0.631,0.01,0.323,0.214,0.683,0.244,0.669,1
1571,0.706,0.652,0.009,0.339,0.214,0.698,0.208,0.669,1
1572,0.708,0.69,0.008,0.278,0.344,0.652,0.351,0.738,2
1573,0.753,0.787,0.005,0.278,0.406,0.744,0.509,0.789,2
1574,0.757,0.818,0.003,0.278,0.493,0.729,0.552,0.806,2
1575,0.66,0.766,0.002,0.262,0.446,0.637,0.398,0.721,2
1576,0.618,0.716,0.004,0.266,0.406,0.545,0.552,0.704,2
1577,0.61,0.704,0.005,0.27,0.297,0.576,0.427,0.669,2
1578,0.654,0.714,0.007,0.278,0.257,0.652,0.219,0.652,1
1579,0.711,0.754,0.007,0.278,0.406,0.759,0.341,0.686,2
1580,0.789,0.833,0.006,0.278,0.363,0.744,0.462,0.841,2
1581,0.701,0.757,0.007,0.278,0.297,0.698,0.333,0.704,2
1582,0.685,0.714,0.008,0.278,0.278,0.683,0.269,0.704,2
1583,0.699,0.681,0.008,0.278,0.108,0.729,0.154,0.652,1
1584,0.707,0.783,0.007,0.242,0.278,0.683,0.358,0.755,2
1585,0.75,0.835,0.007,0.242,0.297,0.713,0.262,0.789,2
1586,0.829,0.919,0.006,0.226,0.363,0.805,0.337,0.824,2
1587,0.757,0.809,0.007,0.266,0.406,0.744,0.416,0.772,2
1588,0.709,0.73,0.009,0.294,0.195,0.729,0.208,0.686,2
1589,0.774,0.775,0.008,0.294,0.363,0.759,0.341,0.755,1
1590,0.785,0.833,0.007,0.27,0.318,0.744,0.358,0.824,2
1591,0.786,0.845,0.007,0.214,0.278,0.744,0.276,0.824,2
1592,0.801,0.819,0.008,0.278,0.195,0.79,0.133,0.789,1
1593,0.753,0.807,0.008,0.266,0.406,0.744,0.412,0.806,2
1594,0.744,0.748,0.008,0.278,0.297,0.698,0.262,0.755,1
1595,0.744,0.724,0.008,0.278,0.278,0.698,0.269,0.738,1
1596,0.75,0.669,0.008,0.31,0.149,0.744,0.143,0.704,1
1597,0.814,0.743,0.008,0.31,0.195,0.835,0.19,0.755,1
1598,0.856,0.789,0.008,0.278,0.195,0.82,0.222,0.841,1
1599,0.846,0.816,0.008,0.278,0.236,0.805,0.258,0.824,1
1600,0.841,0.877,0.008,0.278,0.363,0.805,0.258,0.858,2
1601,0.787,0.881,0.007,0.25,0.257,0.713,0.28,0.841,2
1602,0.777,0.864,0.006,0.266,0.318,0.729,0.333,0.824,2
1603,0.731,0.792,0.008,0.278,0.344,0.729,0.208,0.721,1
1604,0.784,0.841,0.008,0.278,0.297,0.744,0.297,0.806,2
1605,0.846,0.912,0.007,0.266,0.297,0.82,0.355,0.892,2
1606,0.893,0.93,0.006,0.278,0.297,0.82,0.409,0.944,2
1607,0.893,0.9,0.006,0.278,0.344,0.82,0.419,0.927,1
1608,0.857,0.787,0.007,0.278,0.257,0.851,0.201,0.806,1
1609,0.894,0.909,0.007,0.278,0.318,0.835,0.373,0.875,1
1610,0.88,0.912,0.007,0.278,0.318,0.835,0.387,0.909,2
1611,0.797,0.881,0.007,0.27,0.363,0.744,0.197,0.824,2
1612,0.772,0.885,0.008,0.206,0.17,0.713,0.165,0.824,2
1613,0.787,0.86,0.008,0.27,0.149,0.744,0.226,0.806,1
1614,0.805,0.854,0.009,0.278,0.257,0.744,0.211,0.841,2
1615,0.764,0.748,0.009,0.278,0.236,0.729,0.201,0.755,1
1616,0.69,0.717,0.009,0.278,0.149,0.713,0.244,0.704,2
1617,0.661,0.731,0.01,0.278,0.195,0.652,0.186,0.704,2
1618,0.707,0.712,0.01,0.278,0.108,0.683,0.133,0.686,1
1619,0.732,0.732,0.009,0.278,0.297,0.698,0.312,0.738,1
1620,0.738,0.808,0.009,0.274,0.257,0.683,0.348,0.806,1
1621,0.78,0.853,0.009,0.23,0.236,0.759,0.28,0.824,1
1622,0.82,0.884,0.008,0.254,0.257,0.805,0.262,0.824,1
1623,0.813,0.907,0.007,0.202,0.344,0.79,0.398,0.875,2
1624,0.804,0.893,0.006,0.238,0.384,0.79,0.226,0.824,2
1625,0.862,0.901,0.007,0.226,0.149,0.805,0.118,0.858,1
1626,0.865,0.916,0.007,0.278,0.297,0.805,0.247,0.858,1
1627,0.857,0.912,0.006,0.278,0.236,0.82,0.265,0.858,1
1628,0.842,0.922,0.006,0.258,0.318,0.805,0.237,0.858,2
1629,0.802,0.86,0.006,0.278,0.363,0.744,0.276,0.841,1
1630,0.718,0.798,0.008,0.278,0.214,0.698,0.179,0.755,2
1631,0.73,0.826,0.007,0.262,0.17,0.713,0.201,0.772,2
1632,0.774,0.853,0.006,0.234,0.214,0.774,0.172,0.806,2
1633,0.827,0.905,0.006,0.25,0.363,0.805,0.247,0.824,2
1634,0.916,0.964,0.006,0.278,0.384,0.866,0.412,0.944,2
1635,0.921,0.952,0.007,0.278,0.318,0.866,0.412,0.944,1
1636,0.922,0.952,0.007,0.278,0.278,0.881,0.355,0.944,1
1637,0.852,0.857,0.009,0.27,0.363,0.851,0.276,0.858,2
1638,0.843,0.862,0.009,0.278,0.149,0.79,0.161,0.858,1
1639,0.897,0.921,0.007,0.278,0.257,0.881,0.297,0.892,1
1640,0.864,0.892,0.007,0.262,0.297,0.851,0.251,0.858,2
1641,0.777,0.788,0.009,0.278,0.278,0.744,0.312,0.806,1
1642,0.775,0.794,0.01,0.278,0.108,0.744,0.086,0.772,1
1643,0.802,0.818,0.009,0.278,0.17,0.759,0.147,0.806,1
1644,0.83,0.838,0.008,0.278,0.214,0.82,0.258,0.824,1
1645,0.875,0.899,0.007,0.278,0.257,0.835,0.33,0.858,1
1646,0.92,0.927,0.007,0.278,0.363,0.851,0.398,0.927,1
1647,0.863,0.917,0.007,0.262,0.236,0.805,0.265,0.892,2
1648,0.841,0.932,0.009,0.278,0.149,0.774,0.165,0.875,1
1649,0.889,0.958,0.008,0.27,0.17,0.835,0.24,0.909,2
1650,0.911,0.965,0.008,0.278,0.17,0.866,0.208,0.944,2
1651,0.907,0.951,0.007,0.278,0.363,0.881,0.222,0.927,2
1652,0.94,0.951,0.007,0.278,0.149,0.897,0.204,0.944,1
1653,0.944,0.96,0.008,0.278,0.195,0.881,0.219,0.944,1
1654,0.905,0.968,0.007,0.278,0.17,0.851,0.179,0.961,2
1655,0.913,0.985,0.007,0.278,0.108,0.881,0.165,0.927,1
1656,0.951,0.978,0.007,0.278,0.214,0.897,0.233,0.944,1
1657,0.913,0.967,0.007,0.274,0.149,0.851,0.179,0.944,2
1658,0.901,0.995,0.008,0.238,0.17,0.881,0.158,0.944,1
1659,0.925,0.979,0.007,0.278,0.108,0.881,0.154,0.944,1
1660,0.948,0.996,0.006,0.278,0.149,0.912,0.176,0.944,1
1661,0.953,0.953,0.005,0.278,0.214,0.897,0.204,0.961,2
1662,0.893,0.936,0.006,0.278,0.278,0.866,0.269,0.909,2
1663,0.812,0.843,0.009,0.278,0.195,0.79,0.258,0.824,1
1664,0.775,0.839,0.01,0.274,0.17,0.713,0.197,0.824,2
1665,0.769,0.85,0.01,0.278,0.13,0.744,0.118,0.789,1
1666,0.835,0.892,0.009,0.266,0.17,0.79,0.172,0.858,1
1667,0.806,0.806,0.009,0.278,0.13,0.79,0.111,0.789,1
1668,0.796,0.87,0.008,0.254,0.257,0.744,0.179,0.841,2
1669,0.838,0.933,0.007,0.23,0.318,0.774,0.283,0.875,2
1670,0.826,0.901,0.008,0.278,0.149,0.774,0.172,0.858,1
1671,0.841,0.908,0.007,0.278,0.236,0.82,0.24,0.824,1
1672,0.895,0.918,0.007,0.278,0.13,0.835,0.122,0.875,1
1673,0.836,0.899,0.007,0.27,0.257,0.835,0.222,0.841,2
1674,0.868,0.928,0.006,0.278,0.257,0.82,0.287,0.892,2
1675,0.779,0.811,0.007,0.278,0.384,0.82,0.448,0.806,1
1676,0.75,0.817,0.009,0.254,0.195,0.744,0.151,0.738,1
1677,0.803,0.849,0.008,0.278,0.318,0.805,0.319,0.806,1
1678,0.879,0.912,0.008,0.278,0.257,0.835,0.265,0.892,2
1679,0.87,0.902,0.009,0.278,0.149,0.82,0.158,0.841,1
1680,0.864,0.911,0.008,0.266,0.344,0.805,0.294,0.858,2
1681,0.806,0.838,0.008,0.278,0.195,0.774,0.265,0.824,1
1682,0.795,0.864,0.009,0.262,0.17,0.774,0.176,0.789,1
1683,0.826,0.885,0.008,0.278,0.195,0.79,0.24,0.824,1
1684,0.841,0.888,0.007,0.278,0.17,0.79,0.226,0.858,1
1685,0.827,0.868,0.007,0.258,0.278,0.774,0.269,0.841,1
1686,0.798,0.821,0.007,0.278,0.195,0.759,0.258,0.806,1
1687,0.804,0.866,0.008,0.254,0.13,0.774,0.136,0.789,1
1688,0.843,0.898,0.007,0.262,0.195,0.82,0.211,0.858,2
1689,0.853,0.92,0.008,0.21,0.13,0.835,0.129,0.841,1
1690,0.879,0.928,0.008,0.262,0.108,0.851,0.122,0.858,1
1691,0.891,0.944,0.008,0.278,0.108,0.82,0.147,0.927,1
1692,0.853,0.906,0.008,0.278,0.214,0.79,0.323,0.892,1
1693,0.824,0.848,0.008,0.278,0.236,0.805,0.341,0.841,1
1694,0.861,0.883,0.007,0.278,0.236,0.851,0.287,0.875,2
1695,0.883,0.892,0.007,0.278,0.236,0.866,0.244,0.875,1
1696,0.881,0.907,0.007,0.278,0.278,0.851,0.276,0.875,1
1697,0.823,0.893,0.007,0.23,0.17,0.805,0.244,0.875,2
1698,0.769,0.833,0.008,0.246,0.214,0.729,0.247,0.772,2
1699,0.77,0.812,0.008,0.278,0.257,0.759,0.208,0.755,1
1700,0.843,0.866,0.006,0.278,0.257,0.866,0.319,0.824,1
1701,0.799,0.775,0.008,0.278,0.318,0.835,0.394,0.772,2
1702,0.729,0.697,0.008,0.278,0.257,0.713,0.229,0.721,1
1703,0.734,0.745,0.007,0.278,0.108,0.759,0.108,0.686,1
1704,0.784,0.809,0.007,0.278,0.257,0.744,0.211,0.772,1
1705,0.756,0.796,0.008,0.274,0.318,0.698,0.344,0.789,2
1706,0.701,0.645,0.009,0.278,0.344,0.668,0.341,0.669,1
1707,0.7,0.657,0.009,0.278,0.214,0.683,0.186,0.686,1
1708,0.656,0.64,0.009,0.278,0.17,0.683,0.111,0.618,1
1709,0.695,0.685,0.01,0.278,0.13,0.729,0.118,0.669,1
1710,0.711,0.702,0.009,0.278,0.195,0.729,0.183,0.704,1
1711,0.749,0.752,0.008,0.278,0.214,0.79,0.215,0.721,1
1712,0.72,0.817,0.007,0.222,0.257,0.713,0.19,0.755,2
1713,0.654,0.694,0.009,0.278,0.278,0.591,0.283,0.686,2
1714,0.6,0.621,0.01,0.278,0.108,0.637,0.115,0.583,1
1715,0.681,0.69,0.009,0.278,0.195,0.759,0.165,0.618,1
1716,0.746,0.747,0.007,0.278,0.087,0.79,0.151,0.704,1
1717,0.793,0.761,0.006,0.278,0.149,0.805,0.219,0.772,1
1718,0.819,0.801,0.006,0.278,0.344,0.805,0.272,0.789,1
1719,0.77,0.786,0.006,0.274,0.297,0.744,0.337,0.824,2
1720,0.674,0.702,0.008,0.278,0.17,0.637,0.183,0.704,2
1721,0.669,0.685,0.009,0.278,0.214,0.637,0.204,0.721,2
1722,0.637,0.593,0.011,0.278,0.17,0.622,0.222,0.601,1
1723,0.652,0.637,0.008,0.278,0.257,0.683,0.211,0.635,1
1724,0.672,0.61,0.008,0.278,0.257,0.713,0.215,0.635,1
1725,0.551,0.569,0.009,0.278,0.446,0.591,0.459,0.566,2
1726,0.543,0.551,0.01,0.278,0.195,0.515,0.258,0.601,2
1727,0.529,0.589,0.011,0.25,0.195,0.622,0.179,0.498,1
1728,0.657,0.629,0.009,0.278,0.149,0.713,0.211,0.618,1
1729,0.7,0.651,0.008,0.278,0.363,0.729,0.265,0.669,1
1730,0.779,0.691,0.007,0.278,0.344,0.759,0.437,0.772,1
1731,0.753,0.728,0.007,0.278,0.149,0.713,0.19,0.755,1
1732,0.713,0.73,0.008,0.278,0.13,0.744,0.097,0.686,1
1733,0.725,0.698,0.008,0.278,0.236,0.713,0.219,0.738,1
1734,0.71,0.632,0.01,0.278,0.236,0.713,0.211,0.669,1
1735,0.785,0.726,0.007,0.278,0.297,0.835,0.344,0.755,1
1736,0.667,0.635,0.009,0.278,0.363,0.713,0.366,0.669,1
1737,0.638,0.618,0.008,0.278,0.257,0.713,0.251,0.618,1
1738,0.741,0.732,0.005,0.278,0.318,0.713,0.28,0.755,1
1739,0.678,0.614,0.008,0.278,0.363,0.652,0.505,0.704,1
1740,0.602,0.492,0.011,0.278,0.278,0.561,0.376,0.583,1
1741,0.537,0.53,0.009,0.278,0.278,0.591,0.19,0.532,2
1742,0.55,0.577,0.01,0.278,0.318,0.53,0.265,0.583,2
1743,0.539,0.548,0.01,0.278,0.13,0.652,0.118,0.498,1
1744,0.661,0.575,0.008,0.278,0.318,0.774,0.176,0.601,1
1745,0.665,0.542,0.008,0.278,0.384,0.683,0.394,0.652,1
1746,0.529,0.496,0.01,0.278,0.236,0.53,0.326,0.515,1
1747,0.508,0.49,0.01,0.278,0.17,0.591,0.165,0.463,1
1748,0.61,0.533,0.009,0.278,0.236,0.668,0.215,0.566,1
1749,0.631,0.58,0.009,0.278,0.195,0.729,0.165,0.566,1
1750,0.726,0.621,0.008,0.278,0.214,0.82,0.215,0.669,1
1751,0.649,0.599,0.009,0.278,0.214,0.683,0.247,0.618,2
1752,0.674,0.724,0.007,0.278,0.297,0.729,0.219,0.635,1
1753,0.654,0.658,0.008,0.278,0.278,0.698,0.315,0.669,1
1754,0.594,0.609,0.01,0.278,0.108,0.668,0.111,0.549,1
1755,0.648,0.586,0.009,0.278,0.467,0.591,0.398,0.704,1
1756,0.536,0.407,0.011,0.278,0.406,0.545,0.473,0.515,1
1757,0.531,0.413,0.009,0.278,0.108,0.591,0.122,0.515,1
1758,0.58,0.48,0.008,0.278,0.236,0.668,0.215,0.498,1
1759,0.653,0.516,0.009,0.278,0.257,0.606,0.287,0.686,1
1760,0.62,0.575,0.01,0.278,0.087,0.652,0.151,0.618,1
1761,0.64,0.658,0.01,0.274,0.13,0.698,0.104,0.583,1
1762,0.78,0.695,0.008,0.258,0.236,0.706,0.229,0.652,1
1763,0.722,0.721,0.007,0.278,0.195,0.713,0.262,0.704,1
1764,0.673,0.63,0.008,0.278,0.297,0.652,0.323,0.635,1
1765,0.58,0.621,0.01,0.226,0.195,0.591,0.201,0.583,1
1766,0.606,0.653,0.009,0.23,0.108,0.652,0.168,0.583,1
1767,0.665,0.614,0.008,0.278,0.195,0.79,0.168,0.583,1
1768,0.659,0.549,0.009,0.278,0.236,0.698,0.272,0.635,1
1769,0.579,0.522,0.01,0.278,0.149,0.637,0.125,0.549,1
1770,0.595,0.534,0.009,0.278,0.17,0.622,0.161,0.583,1
1771,0.596,0.523,0.007,0.278,0.214,0.622,0.326,0.601,1
1772,0.682,0.665,0.005,0.278,0.344,0.698,0.33,0.721,1
1773,0.543,0.563,0.007,0.278,0.493,0.637,0.602,0.566,2
1774,0.469,0.54,0.009,0.246,0.236,0.545,0.211,0.429,1
1775,0.567,0.606,0.006,0.278,0.17,0.561,0.247,0.583,1
1776,0.533,0.59,0.007,0.278,0.278,0.561,0.251,0.515,1
1777,0.52,0.615,0.008,0.214,0.512,0.53,0.541,0.566,2
1778,0.461,0.51,0.01,0.278,0.17,0.484,0.201,0.463,1
1779,0.466,0.501,0.009,0.278,0.257,0.515,0.233,0.463,1
1780,0.54,0.568,0.006,0.278,0.17,0.515,0.247,0.601,2
1781,0.552,0.607,0.008,0.278,0.195,0.515,0.197,0.618,2
1782,0.532,0.548,0.011,0.278,0.149,0.5,0.136,0.566,1
1783,0.476,0.534,0.013,0.278,0.068,0.5,0.111,0.48,1
1784,0.506,0.555,0.012,0.278,0.318,0.53,0.351,0.532,1
1785,0.557,0.569,0.008,0.278,0.344,0.561,0.419,0.583,1
1786,0.611,0.668,0.006,0.278,0.214,0.576,0.269,0.652,1
1787,0.571,0.687,0.006,0.145,0.195,0.53,0.194,0.618,2
1788,0.511,0.616,0.009,0.149,0.318,0.454,0.423,0.583,2
1789,0.44,0.5,0.009,0.278,0.427,0.408,0.477,0.463,1
1790,0.416,0.472,0.009,0.278,0.318,0.484,0.24,0.412,1
1791,0.47,0.526,0.007,0.278,0.236,0.545,0.297,0.463,1
1792,0.494,0.543,0.008,0.278,0.195,0.5,0.201,0.48,1
1793,0.478,0.511,0.009,0.278,0.297,0.469,0.326,0.515,1
1794,0.409,0.461,0.01,0.278,0.149,0.454,0.161,0.395,1
1795,0.436,0.5,0.009,0.278,0.149,0.484,0.229,0.446,1
1796,0.483,0.525,0.008,0.27,0.108,0.515,0.14,0.463,1
1797,0.443,0.469,0.008,0.278,0.149,0.515,0.165,0.412,1
1798,0.44,0.504,0.007,0.274,0.149,0.408,0.237,0.498,1
1799,0.422,0.507,0.008,0.165,0.493,0.377,0.52,0.498,1
1800,0.314,0.405,0.009,0.258,0.257,0.316,0.297,0.343,1
1801,0.354,0.47,0.009,0.254,0.214,0.316,0.283,0.412,1
1802,0.303,0.429,0.01,0.161,0.297,0.286,0.276,0.343,1
1803,0.397,0.522,0.008,0.129,0.406,0.377,0.416,0.446,2
1804,0.288,0.333,0.01,0.278,0.384,0.332,0.419,0.309,1
1805,0.18,0.296,0.011,0.278,0.236,0.225,0.222,0.223,1
1806,0.233,0.345,0.011,0.266,0.214,0.255,0.222,0.257,1
1807,0.264,0.384,0.011,0.25,0.13,0.393,0.154,0.275,1
1808,0.406,0.482,0.011,0.278,0.318,0.439,0.373,0.412,1
1809,0.383,0.481,0.011,0.278,0.195,0.5,0.176,0.378,1
1810,0.492,0.494,0.011,0.278,0.384,0.469,0.448,0.532,1
1811,0.425,0.461,0.009,0.278,0.512,0.423,0.441,0.446,2
1812,0.465,0.495,0.008,0.278,0.363,0.561,0.355,0.412,1
1813,0.514,0.538,0.007,0.278,0.17,0.606,0.165,0.48,1
1814,0.519,0.536,0.007,0.278,0.149,0.515,0.115,0.515,1
1815,0.464,0.534,0.008,0.27,0.236,0.53,0.168,0.446,1
